"TERM DESCRIPTION","TERM","SESSION","SESSION DESCRIPTION","DEPARTMENT","SUBJECT","COURSE","CLASS/SECTION NBR","COURSE DESCRIPTION","INSTRUCTOR NAME","GPA GRADES","TOTAL GRADES","AVG SECT GPA","AVG STDNT CUM GPA","PERCENT MAJORS","A%","B%","C%","D%","OTHER GRADES","A+","A","A-","B+","B","B-","C+","C","C-","D+","D","D-","F","W","WX","I","R","P","S","NY","NR","NC","OTHER","EFFECTIVE DATE",
"Spring 2017","4172","8W2","Eight Week - Second","BIOL","BIOL-Z","620","17690","SPECIAL TOPICS IN ZOOLOGY","Wang,Joe","10","11","3.97","3.818","60","100","0","0","0","1","3","6","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","8W1","Eight Week - First","BIOL","BIOL-Z","620","33979","SPECIAL TOPICS IN ZOOLOGY","Newton,Irene","13","15","3.854","3.506","71.4","92.3","7.7","0","0","2","4","5","3","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","BIOL","BIOL-Z","620","33985","SPECIAL TOPICS IN ZOOLOGY","Kaufman,Thomas C.","10","10","4","3.84","100","100","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","BIOL","BIOL-Z","620","8537","SPECIAL TOPICS IN ZOOLOGY","Calvi,Brian R","10","10","3.77","3.733","100","80","20","0","0","0","2","3","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","BIOT","BIOT-T","270","15158","ALCOHOL & SCI OF FERMENTATION","Bochman,Matt L.","13","14","3.546","3.342","0","84.6","7.7","0","0","2","2","5","4","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","BIOT","BIOT-T","301","14209","SEMINAR IN BIOTECHNOLOGY","Vaughan,Robert Clyde","9","16","3.967","3.204","0","100","0","0","0","7","7","1","1","0","0","0","0","0","0","0","0","0","0","4","2","1","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","BIOT","BIOT-T","312","14236","SOCIETAL ISSUES IN BIOTECH","Watts,Daniel Jay","46","51","3.793","3.502","0","84.8","13","2.2","0","5","3","25","11","6","0","0","0","1","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","BIOT","BIOT-T","315","14235","BIOTECHNOLOGY LABORATORY","Magill,Nancy Gene","6","8","3.117","3.169","0","33.3","50","16.7","0","2","0","1","1","0","3","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","BIOT","BIOT-T","322","14237","BIOTECHNOLOGY WRITING & COMM","Magill,Nancy Gene","18","24","3.639","3.281","0","72.2","27.8","0","0","6","0","6","7","3","1","1","0","0","0","0","0","0","0","3","2","1","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","BIOT","BIOT-T","415","14002","THEORY&APPL OF BIOTECH LAB I","Sultana,Rasheda","9","11","3.144","3.104","0","33.3","44.4","22.2","0","2","0","2","1","1","3","0","1","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","BIOT","BIOT-T","440","13022","STRUCTR,FUNCTN,REG BIOMOLECUL","Cochran,Jared Clinton","17","18","3.459","3.306","0","64.7","23.5","11.8","0","1","4","3","4","1","1","2","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","BIOT","BIOT-T","500","13023","PROJECT LAB IN BIOTECHNOLOGY","Vaughan,Robert Clyde","8","9","3.838","3.688","0","87.5","12.5","0","0","1","0","6","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","BIOT","BIOT-T","540","14316","STRUCT, FUNCT&REG BIOMOLECULES","Cochran,Jared Clinton","10","10","3.38","3.503","0","50","50","0","0","0","1","2","2","1","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","8W2","Eight Week - Second","BIOT","BIOT-T","680","14312","SPECIALIZED TOPICS IN BIOT","Bush,Karen","6","7","3.717","3.702","0","66.7","33.3","0","0","1","0","4","0","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","BIOT","BIOT-T","680","16889","SPECIALIZED TOPICS IN BIOT","Vaughan,Robert Clyde","7","8","4","3.627","0","100","0","0","0","1","3","4","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","BIOT","BIOT-X","498","14313","INDEPENDT RESEARCH: BIOTECH","Kao,Cheng Chia","8","9","3.875","3.429","0","87.5","12.5","0","0","1","0","7","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","BUEX","BUEX-C","531","1086","INTRO TO BUSINESS ANALYTICS","Acito,Franklin","78","78","3.172","3.588","100","20.5","74.4","2.6","0","2","0","8","8","24","34","0","2","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","BUEX","BUEX-C","533","1042","DATA WAREHOUSING,MINING&VISUAL","Gregory,Tom","68","76","2.994","3.317","0","41.2","38.2","11.8","0","14","2","12","14","12","6","8","2","6","0","0","0","0","6","2","6","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","BUEX","BUEX-C","533","1067","DATA WAREHOUSING,MINING&VISUAL","Gregory,Tom","70","72","3.503","3.537","100","62.9","31.4","5.7","0","2","4","18","22","8","10","4","2","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","BUEX","BUEX-C","533","1078","DATA WAREHOUSING,MINING&VISUAL","Gregory,Tom","68","72","3.732","3.805","0","79.4","20.6","0","0","4","8","22","24","10","4","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","BUEX","BUEX-C","533","1121","DATA WAREHOUSING,MINING&VISUAL","Gregory,Tom","50","54","3.04","3.488","100","36","44","8","12","4","0","14","4","6","8","8","2","0","2","6","0","0","0","0","2","2","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","NON","Non Standard Session","BUEX","BUEX-C","534","1123","SIM & OPT FOR BUS ANALYTICS","Soni,Ashok","46","46","3.483","3.482","100","52.2","47.8","0","0","0","0","8","16","12","8","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","NON","Non Standard Session","BUEX","BUEX-C","535","1049","VALUE THRU BUS ANALYTICS APPS","Bretthauer,Kurt Michael","24","24","3.5","3.598","100","50","50","0","0","0","0","6","6","8","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","NON","Non Standard Session","BUEX","BUEX-C","535","1055","VALUE THRU BUS ANALYTICS APPS","Bretthauer,Kurt Michael","32","32","3.744","3.679","100","87.5","12.5","0","0","0","0","14","14","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","NON","Non Standard Session","BUEX","BUEX-C","535","1068","VALUE THRU BUS ANALYTICS APPS","Soni,Ashok","46","46","3.77","3.482","100","78.3","21.7","0","0","0","8","18","10","8","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","BUEX","BUEX-V","594","1087","EXP CRSE FOR MBA GLB EXEC TRCK","Prabhakar,Bipin","80","80","3.113","3.618","100","45","35","15","0","4","6","8","22","14","8","6","8","0","4","0","0","0","4","0","0","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","BUEX","BUEX-V","595","1088","EXP CRSE FOR MBA GLB EXEC TRCK","Venkataraman,Ramesh","72","74","3.853","3.781","100","94.4","5.6","0","0","2","16","28","24","2","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","BUEX","BUEX-V","595","1135","EXP CRSE FOR MBA GLB EXEC TRCK","Kinser,James Eric","30","30","3.913","3.914","100","93.3","6.7","0","0","0","24","4","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","BUEX","BUEX-V","598","1089","EXP CRSE FOR MBA GLB EXEC TRCK","Prabhakar,Bipin","46","46","3.165","3.692","100","56.5","30.4","0","4.3","4","2","12","12","6","6","2","0","0","0","0","2","0","4","0","0","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","6W2","Six Week - Second","BUEX","BUEX-V","598","1124","EXP CRSE FOR MBA GLB EXEC TRCK","Decker,Janet R.","30","30","3.96","3.914","100","100","0","0","0","0","0","26","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","6W1","Six Week - First","BUEX","BUEX-V","599","1125","EXP CRSE FOR MBA GLB EXEC TRCK","Kitzmiller,Greg L.","30","30","4","3.914","100","100","0","0","0","0","10","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","NON","Non Standard Session","BUEX","BUEX-Z","510","1129","GLOBAL EXPERIENCE","Richards,Eric L.","64","64","4","3.804","100","100","0","0","0","0","0","64","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","NON","Non Standard Session","BUEX","BUEX-Z","589","1070","APPLIED BUSINESS PROJECTS","Richards,Eric L.","64","64","3.891","3.804","100","84.4","15.6","0","0","0","32","22","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","NON","Non Standard Session","BUEX","BUEX-Z","590","1045","INTEGRATED CAPSTONE","Magjuka,Richard J.","64","64","3.897","3.804","100","100","0","0","0","0","0","42","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","NON","Non Standard Session","BUKD","BUKD-C","511","1002","ORGANIZATNL DEVELOPMT & CHANGE","Austrom,Douglas R.","86","90","3.667","3.711","2.3","74.4","25.6","0","0","4","0","22","42","20","2","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","6W2","Six Week - Second","BUKD","BUKD-C","514","1040","MNG HUMAN RES IN GLOBAL ENVIR","Austrom,Douglas R.","66","66","3.561","3.689","6.1","87.9","6.1","0","0","4","0","24","34","4","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","BUKD","BUKD-C","521","1003","MNG ACCTG INFO FOR DEC-MAKING","Smith,John Reed","94","94","3.696","3.708","0","70.2","29.8","0","0","0","14","40","12","12","14","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","BUKD","BUKD-C","521","1004","MNG ACCTG INFO FOR DEC-MAKING","Smith,John Reed","74","80","3.619","3.777","0","67.6","32.4","0","0","6","2","24","24","12","10","2","0","0","0","0","0","0","0","2","4","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","BUKD","BUKD-C","521","1005","MNG ACCTG INFO FOR DEC-MAKING","Beneish,Messod Daniel","80","86","3.53","3.706","100","50","50","0","0","6","0","20","20","28","12","0","0","0","0","0","0","0","0","0","4","2","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","BUKD","BUKD-C","521","1006","MNG ACCTG INFO FOR DEC-MAKING","Beneish,Messod Daniel","72","80","3.561","3.649","100","52.8","47.2","0","0","8","0","26","12","20","14","0","0","0","0","0","0","0","0","2","6","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","BUKD","BUKD-C","521","1032","MNG ACCTG INFO FOR DEC-MAKING","Hassell,John M.","90","94","3.516","3.675","100","48.9","51.1","0","0","4","2","20","22","34","8","4","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","BUKD","BUKD-C","521","1081","MNG ACCTG INFO FOR DEC-MAKING","Hassell,John M.","74","90","3.454","3.565","100","40.5","59.5","0","0","16","0","10","20","32","12","0","0","0","0","0","0","0","0","6","10","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","BUKD","BUKD-C","522","1008","INFORMATION TECHNOLOGY","Gerth,Tony","80","80","3.793","3.637","0","90","7.5","2.5","0","0","0","50","22","0","4","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","BUKD","BUKD-C","522","1009","INFORMATION TECHNOLOGY","Gerth,Tony","78","80","3.918","3.759","100","94.9","5.1","0","0","2","0","62","12","4","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","BUKD","BUKD-C","522","1010","INFORMATION TECHNOLOGY","Gerth,Tony","74","76","3.824","3.682","100","97.3","0","2.7","0","2","0","42","30","0","0","0","0","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","BUKD","BUKD-C","522","1050","INFORMATION TECHNOLOGY","Gerth,Tony","78","78","3.849","3.658","0","97.4","0","2.6","0","0","2","46","28","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","BUKD","BUKD-C","522","1085","INFORMATION TECHNOLOGY","Gerth,Tony","54","54","3.9","3.639","100","100","0","0","0","0","0","36","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","BUKD","BUKD-C","524","1038","STRATEGIC ENTREPRENEURSHIP","McMullen,Jeff","64","70","3.834","3.737","78.8","87.5","9.4","3.1","0","6","14","38","4","2","4","0","0","2","0","0","0","0","0","2","4","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","BUKD","BUKD-C","524","1066","STRATEGIC ENTREPRENEURSHIP","McMullen,Jeff","60","68","3.653","3.564","84.8","73.3","23.3","0","0","10","6","28","10","14","0","0","0","0","0","0","0","0","2","6","2","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","BUKD","BUKD-C","540","1011","FINANCIAL MANAGEMENT","Larsen Jr,Glen Albert","64","64","3.878","3.724","0","90.6","9.4","0","0","0","0","46","12","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","BUKD","BUKD-C","540","1033","FINANCIAL MANAGEMENT","Larsen Jr,Glen Albert","78","84","3.664","3.639","67.5","82.1","12.8","2.6","0","8","0","42","22","8","0","2","2","0","0","0","0","0","2","0","4","2","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","BUKD","BUKD-C","543","1054","FINANCIAL ANALYS&FIRM VALUATN","Beneish,Messod Daniel","74","80","3.581","3.648","84.6","54.1","45.9","0","0","6","0","22","18","28","6","0","0","0","0","0","0","0","0","4","2","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","BUKD","BUKD-C","548","1065","MANAGING INTELLECTUAL PROPERTY","Lemper,Tim","40","44","3.55","3.553","85.7","60","35","5","0","4","0","20","4","6","6","2","0","2","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","6W2","Six Week - Second","BUKD","BUKD-C","549","1100","DECISION MAKING AND LEADERSHIP","Prenkert,Jamie D","48","52","3.438","3.563","100","66.7","25","4.2","0","6","0","14","18","8","4","0","0","2","0","0","0","0","2","0","4","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","6W2","Six Week - Second","BUKD","BUKD-C","549","1101","DECISION MAKING AND LEADERSHIP","Prenkert,Jamie D","44","44","3.568","3.665","100","63.6","36.4","0","0","0","0","10","18","8","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","6W2","Six Week - Second","BUKD","BUKD-C","549","1137","DECISION MAKING AND LEADERSHIP","Prenkert,Jamie D","42","44","3.505","3.697","0","52.4","42.9","4.8","0","2","0","16","6","10","8","0","0","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","BUKD","BUKD-C","550","1012","LAW & ETHICS IN BUSINESS","Fort,Timothy L","98","102","3.682","3.71","100","73.5","22.4","4.1","0","4","2","62","8","10","8","4","0","2","2","0","0","0","0","0","4","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","BUKD","BUKD-C","550","1013","LAW & ETHICS IN BUSINESS","Eskew,Kelly","98","98","3.743","3.699","100","81.6","18.4","0","0","0","6","42","32","10","6","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","BUKD","BUKD-C","550","1014","LAW & ETHICS IN BUSINESS","Sellers,April Edwards","82","86","3.554","3.564","0","70.7","19.5","7.3","0","6","8","40","10","6","8","2","4","2","0","0","0","0","2","0","4","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","BUKD","BUKD-C","555","1075","A CLINIC ON GLOBAL TALENT MGMT","Magjuka,Richard J.","68","72","3.974","3.78","0","100","0","0","0","4","0","62","6","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","BUKD","BUKD-C","560","1016","STRATEGIC MGMT & BUSINESS PLAN","Littel,Christopher","68","78","3.771","3.606","81.1","91.2","8.8","0","0","10","2","22","38","6","0","0","0","0","0","0","0","0","0","4","4","2","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","BUKD","BUKD-C","560","1034","STRATEGIC MGMT & BUSINESS PLAN","Anderson,Kyle Jay","88","88","3.743","3.689","100","81.8","18.2","0","0","0","0","38","34","12","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","BUKD","BUKD-C","562","1017","DEVELPG STRATEGIC CAPABILITIES","Cochran,Philip L.","60","62","3.553","3.517","0","66.7","30","3.3","0","2","0","18","22","8","6","4","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","BUKD","BUKD-C","562","1018","DEVELPG STRATEGIC CAPABILITIES","Cochran,Philip L.","86","90","3.733","3.674","100","76.7","23.3","0","0","4","2","44","20","12","6","2","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","06-16-2017",
