"TERM DESCRIPTION","TERM","SESSION","SESSION DESCRIPTION","DEPARTMENT","SUBJECT","COURSE","CLASS/SECTION NBR","COURSE DESCRIPTION","INSTRUCTOR NAME","GPA GRADES","TOTAL GRADES","AVG SECT GPA","AVG STDNT CUM GPA","PERCENT MAJORS","A%","B%","C%","D%","OTHER GRADES","A+","A","A-","B+","B","B-","C+","C","C-","D+","D","D-","F","W","WX","I","R","P","S","NY","NR","NC","OTHER","EFFECTIVE DATE",
"Spring 2016","4162","1","Regular Academic Session","HIST","HIST-G","300","30299","ISSUES IN ASIAN HISTORY","Schlesinger,Jonathan","12","12","3.675","3.292","33.3","75","25","0","0","0","0","7","2","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","HIST","HIST-G","385","32467","MODERN CHINA","Wang,Fei Hsien","30","31","3.43","3.065","16.7","46.7","46.7","6.7","0","1","0","8","6","8","5","1","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","HIST","HIST-H","102","5102","THE WORLD IN THE 20TH CENT II","Machado,Pedro A","98","131","2.62","2.808",".9","32.7","31.6","14.3","12.2","42","0","12","20","10","13","8","4","5","5","6","5","1","9","16","17","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","HIST","HIST-H","104","7229","EUROPE: NAPOLEON TO THE PRES","Pergher,Roberta","49","60","3.161","2.955","0","51","28.6","12.2","6.1","12","2","11","12","6","6","2","2","2","2","1","2","0","1","3","8","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","HIST","HIST-H","105","5109","AMERICAN HISTORY I","Myers,Amrita","134","158","2.684","2.851","1.4","13.4","54.5","20.9","6.7","30","0","10","8","21","39","13","13","11","4","4","4","1","6","9","15","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","HIST","HIST-H","106","5114","AMERICAN HISTORY II","Bodnar,John Edward","95","108","3.293","2.995","0","35.8","55.8","8.4","0","13","0","20","14","27","19","7","2","4","2","0","0","0","0","5","3","5","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","HIST","HIST-H","233","30248","SPORTS IN HISTORY","Machado,Pedro A","30","40","2.35","2.726","8.6","13.3","43.3","20","16.7","12","0","4","0","2","7","4","1","2","3","1","2","2","2","5","5","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","HIST","HIST-H","252","5121","JEWISH HIST: SPAN EXPULSN-PRES","Zadoff,Mirjam","14","22","2.786","3.147","10.5","21.4","57.1","7.1","7.1","9","2","0","1","4","1","3","0","1","0","0","1","0","1","5","3","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","HIST","HIST-H","333","14338","EPIDEMICS IN HISTORY","Maglen,Krista","54","59","3.635","3.207","10.9","74.1","24.1","0","0","6","1","22","17","8","5","0","0","0","0","0","0","0","1","1","4","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","HIST","HIST-H","575","5124","GRADUATE READINGS IN HISTORY","Sandweiss,Eric T.","14","16","3.929","3.943","62.5","92.9","7.1","0","0","2","2","10","1","1","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","HIST","HIST-H","605","9330","COLLOQUIUM IN ANCIENT HISTORY","Robinson,Eric Wild","6","6","3.733","3.809","83.3","83.3","16.7","0","0","0","0","2","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","HIST","HIST-H","620","30853","COLLOQ-MOD WEST EUROPEAN HIST","Spang,Rebecca Lee","9","12","3.867","3.957","50","100","0","0","0","3","0","5","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","HIST","HIST-H","650","30849","COLLOQUIUM UNITED STATES HIST","Williams,Jakobi","7","8","4","3.896","71.4","100","0","0","0","1","0","7","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","HIST","HIST-H","699","14745","COLLOQ IN COMPARATIVE HISTORY","James,Danny","8","9","3.813","3.84","100","100","0","0","0","1","1","2","5","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","HIST","HIST-H","750","12645","SEMINAR IN U.S. HISTORY","Allen,Judith Alison","12","14","3.892","3.887","100","91.7","8.3","0","0","2","3","6","2","1","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","HIST","HIST-J","300","10882","SEMINAR IN HISTORY","Hsia,Ke Chin","10","21","3.3","2.823","25","50","40","0","10","11","0","2","3","3","1","0","0","0","0","0","1","0","0","2","9","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","HIST","HIST-J","300","12490","SEMINAR IN HISTORY","Schlesinger,Jonathan","17","23","3.335","2.832","5","52.9","41.2","0","0","7","0","6","3","3","3","1","0","0","0","0","0","0","1","2","3","1","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","HIST","HIST-J","300","15322","SEMINAR IN HISTORY","Caddoo,Cara C","13","22","3.5","3.031","5.3","76.9","7.7","15.4","0","9","0","6","4","0","1","0","0","1","1","0","0","0","0","4","3","2","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","HIST","HIST-J","300","7289","SEMINAR IN HISTORY","Gould,Jeffrey L.","18","21","2.928","3.059","15.8","22.2","61.1","11.1","0","4","0","2","2","2","6","3","2","0","0","0","0","0","1","1","2","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","HIST","HIST-J","300","8210","SEMINAR IN HISTORY","Kindig,Jessie Lukehart","18","22","3.061","2.711","5","33.3","55.6","5.6","0","5","0","2","4","2","6","2","1","0","0","0","0","0","1","1","2","1","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","HIST","HIST-J","300","8627","SEMINAR IN HISTORY","Elliott,Colin Peter","20","21","3.115","3.055","30","35","50","10","0","2","1","2","4","4","5","1","2","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","HIST","HIST-J","300","9805","SEMINAR IN HISTORY","Pergher,Roberta","19","25","2.853","2.749","15","36.8","42.1","10.5","0","8","0","2","5","2","3","3","0","2","0","0","0","0","2","1","5","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","HIST","HIST-J","300","9806","SEMINAR IN HISTORY","McGerr,Michael Edward","20","26","3.73","3.24","75","85","15","0","0","6","1","8","8","0","3","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","HIST","HIST-J","300","9807","SEMINAR IN HISTORY","Roos,Julia","19","23","2.726","3.026","15","26.3","31.6","36.8","5.3","4","0","3","2","1","1","4","3","2","2","0","1","0","0","1","3","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","HIST","HIST-J","301","7290","SEMINAR:  HISTORY FOR TEACHERS","Diaz,Arlene","18","20","3.044","3.165","5","27.8","55.6","16.7","0","2","1","2","2","3","1","6","2","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","HIST","HIST-J","400","12216","SEMINAR IN HISTORY","Bucur-Deckard,Maria","8","8","3.888","2.884","87.5","100","0","0","0","0","1","4","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","HIST","HIST-J","400","5127","SEMINAR IN HISTORY","Guardino,Peter Francis","18","20","3.444","3.281","83.3","50","44.4","5.6","0","2","1","4","4","5","1","2","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","HIST","HIST-J","400","7309","SEMINAR IN HISTORY","Bodnar,John Edward","22","24","3.427","3.188","68.2","45.5","54.5","0","0","2","0","5","5","4","7","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","NON","Non Standard Session","HIST","HIST-T","100","30301","SCREENING HISTORY","Deliyannis,Deborah M","7","9","3.871","3.132","71.4","100","0","0","0","2","0","4","3","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","HIST","HIST-W","200","30264","ISSUES IN WORLD HISTORY","Moyd,Michelle Renee","24","35","3.483","2.941","14.8","62.5","33.3","4.2","0","11","0","4","11","4","2","2","1","0","0","0","0","0","0","3","8","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","HON","HON-H","211","13321","IDEAS AND EXPERIENCE I","Cecil,Richard Thomas","22","27","4","3.77","0","100","0","0","0","5","4","18","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","HON","HON-H","211","8442","IDEAS AND EXPERIENCE I","Cecil,Richard Thomas","21","30","4","3.784","0","100","0","0","0","9","0","21","0","0","0","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","HON","HON-H","212","11051","IDEAS AND EXPERIENCE II","Gubar,Edward","15","16","4","3.748","0","100","0","0","0","1","0","15","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","HON","HON-H","212","13325","IDEAS AND EXPERIENCE II","Lieber,Frederic William","22","24","4","3.829","0","100","0","0","0","2","0","22","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","HON","HON-H","212","30569","IDEAS AND EXPERIENCE II","Furniss,Norman S.","12","15","3.642","3.555","0","66.7","33.3","0","0","3","0","5","3","2","2","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","HON","HON-H","212","8238","IDEAS AND EXPERIENCE II","Gubar,Edward","15","24","3.707","3.663","0","66.7","33.3","0","0","9","4","4","2","4","1","0","0","0","0","0","0","0","0","1","8","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","HON","HON-H","226","14795","INTERDEPARTMENTAL COLLOQUIA","Lieber,Frederic William","22","26","3.745","3.686","0","90.9","9.1","0","0","4","3","4","13","1","1","0","0","0","0","0","0","0","0","1","3","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","HON","HON-H","226","31165","INTERDEPARTMENTAL COLLOQUIA","Anderson,Christopher","20","24","3.82","3.757","0","85","15","0","0","4","0","12","5","3","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","HON","HON-H","228","13853","INTERDEPARTMENTAL COLLOQUIA","Anderson,Christopher","21","23","3.633","3.524","0","71.4","19","9.5","0","2","0","11","4","3","1","0","2","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","HON","HON-H","228","30910","INTERDEPARTMENTAL COLLOQUIA","Osgood,Ronald J.","13","13","3.977","3.709","0","100","0","0","0","0","0","12","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","HON","HON-H","228","31084","INTERDEPARTMENTAL COLLOQUIA","Evans,Gareth","19","22","3.532","3.603","0","89.5","5.3","0","0","4","0","4","13","0","1","0","0","0","0","0","0","0","1","1","2","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","HON","HON-H","233","14804","GRT AUTHORS, COMPSRS,&ARTISTS","Mickel,Emanuel J.","10","18","3.23","3.644","0","40","40","20","0","8","0","3","1","2","2","0","0","2","0","0","0","0","0","6","2","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","HON","HON-H","234","11658","LITERATURE OF TIME AND PLACE","Ryan,Colleen Marie","17","17","3.924","3.617","0","94.1","5.9","0","0","0","2","12","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","HON","HON-H","234","11670","LITERATURE OF TIME AND PLACE","Rosenfeld,Alvin H.","19","22","3.637","3.753","0","68.4","31.6","0","0","3","0","9","4","2","3","1","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","HON","HON-H","234","13332","LITERATURE OF TIME AND PLACE","Evans,Gareth","17","22","3.624","3.637","0","76.5","23.5","0","0","5","0","3","10","3","0","1","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","HON","HON-H","234","31162","LITERATURE OF TIME AND PLACE","Panaite,Oana","10","14","3.78","3.745","0","90","10","0","0","4","0","5","4","0","1","0","0","0","0","0","0","0","0","1","3","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","HON","HON-H","236","30606","USE OF FORCE","Arnaudo,Marco","18","27","3.883","3.688","0","100","0","0","0","9","0","11","7","0","0","0","0","0","0","0","0","0","0","2","7","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","HON","HON-H","237","14820","LAW AND SOCIETY","Lemper,Tim","17","17","3.882","3.82","0","88.2","11.8","0","0","0","0","14","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","HON","HON-H","237","31144","LAW AND SOCIETY","Johnsen,Dawn Elizabeth","19","20","3.921","3.754","0","100","0","0","0","1","3","11","5","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","HON","HON-H","238","11678","POLITICS AND COMMUNICATION","Andrews,James R.","17","19","3.982","3.717","0","100","0","0","0","2","6","10","1","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","HON","HON-H","240","11682","SCIENCE AND SOCIETY","Koertge,Noretta","21","23","3.957","3.798","0","100","0","0","0","2","2","16","3","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","HON","HON-H","241","11685","SCI UNCERTAINTY & DISCOVERY","Kao,Cheng Chia","9","12","3.7","3.674","0","66.7","33.3","0","0","3","1","4","1","2","1","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","HON","HON-H","241","14824","SCI UNCERTAINTY & DISCOVERY","Cat,Jordi","6","8","3.95","3.836","0","100","0","0","0","2","0","5","1","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","HON","HON-H","241","31135","SCI UNCERTAINTY & DISCOVERY","Ortoleva,Peter J.","15","18","3.94","3.684","0","100","0","0","0","3","2","10","3","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","HON","HON-H","300","12527","INTERDEPARTMENTAL COLLOQUIUM","Glen,Constance Cook","7","7","4","3.829","0","100","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","HON","HON-H","303","32754","INTERDEPARTMENTAL COLLOQUIA","Antic,Marina","7","8","3.9","3.611","0","85.7","14.3","0","0","1","3","3","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","HON","HON-H","303","33671","INTERDEPARTMENTAL COLLOQUIA","Peretz,Eyal","12","13","4","3.674","0","100","0","0","0","1","0","12","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","HON","HON-H","303","33672","INTERDEPARTMENTAL COLLOQUIA","Peretz,Eyal","18","20","4","3.708","0","100","0","0","0","2","0","18","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","HON","HON-H","304","13343","INTERDEPARTMENTAL COLLOQUIA","Coyle,Gene Arthur","12","16","3.767","3.655","0","91.7","8.3","0","0","4","0","5","6","0","1","0","0","0","0","0","0","0","0","1","3","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","HON","HON-H","304","15324","INTERDEPARTMENTAL COLLOQUIA","Spechler,Dina R.","7","10","3.529","3.768","0","57.1","42.9","0","0","3","0","2","2","2","0","1","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","HPSC","HPSC-X","100","5136","HUMAN PERSPECTIVES ON SCIENCE","Zautra,Nicholas Gaddis","12","14","3.833","3.234","0","83.3","16.7","0","0","2","8","1","1","1","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","HPSC","HPSC-X","102","5137","SCI REVOLUTIONS: PLATO TO NATO","Bertoloni Meli,Domenico","52","66","2.788","2.899","0","36.5","36.5","11.5","5.8","19","5","6","8","4","8","7","2","3","1","0","3","0","5","5","9","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","8W2","Eight Week - Second","HPSC","HPSC-X","123","14895","PERSPECTIVES SCI:SOCIAL&HIST","Grauvogel,Kate","35","39","3.014","2.705","0","51.4","31.4","2.9","0","9","1","13","4","3","4","4","0","1","0","0","0","0","5","1","3","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","HPSC","HPSC-X","200","11698","SCIENTIFIC REASONING","Ketcham,Samuel Ryan","33","37","2.991","2.951","0","42.4","33.3","15.2","0","7","2","6","6","6","3","2","1","4","0","0","0","0","3","0","3","1","0","0","0","0","0","0","0","06-10-2016",
