DEPARTMENT,COURSE,COURSE DESCRIPTION,INSTRUCTOR NAME,GPA GRADES,TOTAL GRADES,AVG SECT GPA,AVG STDNT CUM GPA,A%,B%,C%,D%,W
LING,203,INTRO TO LINGUISTIC ANALYSIS,"Branson,Zachary Darrell",29,31,3.434,3.534,65.5,17.2,10.3,6.9,1
LING,203,INTRO TO LINGUISTIC ANALYSIS,"Lotven,Samson Alexander",30,31,2.797,3.18,40,30,13.3,10,0
LING,210,TOPICS IN LANGUAGE AND SOCIETY,"Bunger,Ann Clinton",15,23,3.74,3.254,80,20,0,0,2
LING,306,PHONETICS,"Berkson,Kelly Harper",27,28,3.57,3.313,66.7,25.9,7.4,0,0
LING,307,PHONOLOGY,"Davis,Stuart",24,28,3.579,3.436,58.3,37.5,4.2,0,0
LING,310,SYNTAX,"Kitagawa,Yoshihisa",24,29,3.388,3.435,50,41.7,4.2,4.2,1
LING,315,INTRO TO SOCIOLINGUISTICS,"Weirich,Phillip Hammond",18,20,3.422,3.256,55.6,38.9,0,0,1
LING,325,SEMANTICS,"Grano,Thomas Angelo",28,31,3.193,3.236,57.1,17.9,14.3,10.7,2
LING,431,FIELD METHODS,"Botne,Robert",14,18,3.264,3.38,50,28.6,21.4,0,1
LING,435,FOUNDATIONS COMPUTATIONAL LING,"Kuebler,Sandra Claudia",9,9,3.667,3.527,77.8,11.1,11.1,0,0
LING,490,LINGUISTIC STRUCTURES,"Grano,Thomas Angelo",7,7,3.2,3.31,71.4,14.3,0,0,0
LING,503,INTRO TO LING FOR GRAD STUDENT,"Kitagawa,Yoshihisa",7,10,3.714,2.877,85.7,0,14.3,0,0
LING,530,INTRO TO HISTRCAL LINGUISTICS,"Clements,Joseph Clancy",20,21,3.845,3.816,95,5,0,0,0
LING,542,PHONOLOGICAL ANALYSIS,"Davis,Stuart",19,19,3.658,3.78,73.7,26.3,0,0,0
LING,543,SYNTACTIC ANALYSIS,"Franks,Steven Laurence",17,18,3.388,3.786,47.1,41.2,11.8,0,0
LING,555,PROGRAMMNG FOR COMPUTATNL LING,"Kuebler,Sandra Claudia",12,12,3.917,3.792,91.7,8.3,0,0,0
LING,590,LINGUISTIC STRUCTURE,"Grano,Thomas Angelo",12,13,3.817,3.875,91.7,8.3,0,0,0
LING,615,CORPUS LINGUISTICS,"Dickinson,Markus",13,17,3.977,3.893,100,0,0,0,3
LING,620,ADVANCED SOCIOLINGUISTICS,"Auger,Julie",11,14,3.691,3.48,63.6,36.4,0,0,0
LING,625,BILINGUALISM/LANGUAGE CONTACT,"Rottet,Kevin James",11,12,3.755,3.767,72.7,27.3,0,0,0
LING,641,ADVANCED PHONETICS,"Berkson,Kelly Harper",9,9,4,3.832,100,0,0,0,0
LING,645,ADV NATURAL LANGUAGE PROCSSNG,"Dickinson,Markus",12,14,4,3.862,100,0,0,0,0
LING,653,FIELD METHODS IN LINGUISTICS 1,"Botne,Robert",6,6,3.617,3.882,66.7,33.3,0,0,0
LING,715,SEMINAR IN COMPUTATIONAL LING,"Kuebler,Sandra Claudia",11,12,4,3.914,100,0,0,0,0
LING,101,ELEMENTARY SWAHILI 1,"Omar,Alwiya Saleh",20,23,3.6,2.915,75,20,0,0,0
LING,101,ELEMENTARY SWAHILI 1,"Omar,Alwiya Saleh",16,17,3.613,3.337,87.5,6.3,0,0,0
LING,201,INTERMEDIATE SWAHILI 1,"Okelo,Beatrice Nguono",10,11,3.94,3.03,100,0,0,0,0
LING,201,INTERMEDIATE SWAHILI 1,"Okelo,Beatrice Nguono",12,15,3.95,3.159,100,0,0,0,0
LING,101,ELEMENTARY YORUBA I,"Alabi,Victor Temitope",6,6,3.883,2.6,83.3,16.7,0,0,0
LING,101,ELEMENTARY ZULU I,"Dlamini,Betty Sibongile",6,6,3.55,2.947,66.7,16.7,16.7,0,0
LTAM,101,ELEMENTARY HAITIAN CREOLE I,"Tezil,David",10,11,4,3.121,100,0,0,0,1
LTAM,210,THE LATIN AMERICAN EXPERIENCE,"Diaz,Arlene",6,15,3.5,3.553,50,50,0,0,3
LTAM,501,SEMINAR: CONTEMP LATIN AMER,"Saitta,Alfio Sebastian",9,9,4,3.861,100,0,0,0,0
MATH,116,INTRODUCTION TO FINITE MATH I,"Stanford,Nick",59,71,2.181,2.915,3.4,37.3,42.4,8.5,10
MATH,116,INTRODUCTION TO FINITE MATH I,"Stanford,Nick",54,68,1.819,2.741,1.9,29.6,38.9,16.7,9
MATH,116,INTRODUCTION TO FINITE MATH I,"Kutluay,Deniz",60,76,1.915,2.635,6.7,30,26.7,20,10
MATH,116,INTRODUCTION TO FINITE MATH I,"Kutluay,Deniz",46,67,2.207,2.655,10.9,32.6,34.8,6.5,17
MATH,116,INTRODUCTION TO FINITE MATH I,"Ong,KiahWah",58,60,2.348,2.74,15.5,39.7,22.4,12.1,2
MATH,116,INTRODUCTION TO FINITE MATH I,"Parker,Chelsie",52,60,2.519,2.844,30.8,26.9,15.4,17.3,6
MATH,117,INTRODUCTION TO FINITE MATH II,"Allen,Samantha",62,73,2.115,2.694,11.3,33.9,27.4,16.1,8
MATH,117,INTRODUCTION TO FINITE MATH II,"Allen,Samantha",64,78,2.545,2.909,14.1,43.8,25,15.6,7
MATH,901,ADVANCED RESEARCH,"Forrest,Kate",28,29,4,3.892,100,0,0,0,0
MATH,111,INTRO TO COLLEGE MATH I,"Coleman II,Neal Edgar",16,19,1.488,2.56,0,25,25,31.3,2
MATH,111,INTRO TO COLLEGE MATH I,"Kwiatkowski,Luke Paul",24,28,1.475,2.589,0,25,25,25,2
MATH,111,INTRO TO COLLEGE MATH I,"Morton,Hannah Leigh",28,30,2.832,2.845,25,50,17.9,7.1,0
MATH,111,INTRO TO COLLEGE MATH I,"Scott,Maxime",27,29,2.43,2.754,7.4,48.1,25.9,14.8,0
MATH,111,INTRO TO COLLEGE MATH I,"Coleman II,Neal Edgar",24,28,1.483,2.552,4.2,20.8,20.8,37.5,2
MATH,111,INTRO TO COLLEGE MATH I,"Kwiatkowski,Luke Paul",25,30,1.34,2.641,4,24,16,20,2
MATH,111,INTRO TO COLLEGE MATH I,"Scott,Maxime",25,27,2.408,2.794,12,40,24,20,1
MATH,111,INTRO TO COLLEGE MATH I,"Morton,Hannah Leigh",27,30,2.167,2.586,11.1,40.7,18.5,18.5,1
MATH,112,INTRO TO COLLEGE MATH II,"Thompson,Brady David",25,28,2.416,2.56,24,28,28,8,0
MATH,112,INTRO TO COLLEGE MATH II,"Cook,Gregory Oliver",14,16,2.257,2.828,14.3,21.4,42.9,14.3,0
MATH,112,INTRO TO COLLEGE MATH II,"Cook,Gregory Oliver",23,26,2.078,2.732,13,26.1,30.4,21.7,3
MATH,113,INTRO TO CALCULUS W/ APPLICATN,"Novack,Mike",15,20,2.24,2.739,33.3,20,20,6.7,1
MATH,113,INTRO TO CALCULUS W/ APPLICATN,"Rohatgi,Ranjan",17,18,3.1,2.999,47.1,23.5,23.5,5.9,0
MATH,113,INTRO TO CALCULUS W/ APPLICATN,"Rohatgi,Ranjan",14,14,2.064,2.339,7.1,35.7,21.4,21.4,0
MATH,014,BASIC ALGEBRA,"Hussung,Steven Randal",6,38,0,2.287,0,0,0,0,2
MATH,025,PRE-CALCULUS MATHEMATICS,"Martinez-Granado,Didac",19,44,2.211,2.99,10.5,31.6,31.6,21.1,18
MATH,025,PRE-CALCULUS MATHEMATICS,"Martinez-Granado,Didac",25,46,1.6,2.768,8,16,28,24,13
MATH,025,PRE-CALCULUS MATHEMATICS,"Xu,Chen",22,43,1.795,2.727,13.6,13.6,40.9,9.1,15
MATH,025,PRE-CALCULUS MATHEMATICS,"Xu,Chen",25,43,2.104,2.855,8,28,40,12,14
MATH,025,PRE-CALCULUS MATHEMATICS,"Venkatraman,Raghavendra",24,41,2.446,2.917,12.5,45.8,25,8.3,13
MATH,027,PRECALCULUS WITH TRIGONOMETRY,"Tune,William Lee",19,32,.9,2.504,5.3,5.3,21.1,15.8,9
MATH,027,PRECALCULUS WITH TRIGONOMETRY,"Tune,William Lee",16,34,1.963,3.012,12.5,31.3,12.5,31.3,13
MATH,027,PRECALCULUS WITH TRIGONOMETRY,"Haggerty,Patrick Valentine",20,34,1.835,2.833,10,15,40,20,11
MATH,027,PRECALCULUS WITH TRIGONOMETRY,"Volz,Christopher James",20,34,1.765,2.45,15,15,25,20,7
MATH,027,PRECALCULUS WITH TRIGONOMETRY,"Nguyen,Phuong Hoang Khanh",27,35,1.633,2.386,7.4,22.2,25.9,18.5,3
MATH,118,FINITE MATHEMATICS,"Dabrowski,Andrew John",225,299,2.184,2.975,9.3,36,28.9,15.6,57
MATH,118,FINITE MATHEMATICS,"Isaacson,Erica Amy",228,297,2.24,3.065,11,35.1,31.1,14.5,58
MATH,118,FINITE MATHEMATICS,"McKinley,Stephen Carl",62,85,2.976,3.219,27.4,48.4,17.7,4.8,10
MATH,118,FINITE MATHEMATICS,"Parks,Christopher Michael",103,144,2.215,2.807,12.6,33,29.1,14.6,24
MATH,118,FINITE MATHEMATICS,"Sukhtayev,Alim",62,89,2.5,3.15,19.4,38.7,24.2,8.1,22
MATH,118,FINITE MATHEMATICS,"Sukhtayev,Alim",71,92,2.586,3.168,22.5,33.8,25.4,11.3,13
MATH,118,FINITE MATHEMATICS,"O'Donnol,Danielle",44,62,2.505,3.116,15.9,34.1,34.1,13.6,10
MATH,118,FINITE MATHEMATICS,"Valby,Lawrence Vincent",68,93,2.359,2.928,14.7,38.2,25,13.2,15
MATH,118,FINITE MATHEMATICS,"Orrick,William P.",235,305,2.386,3.065,15.3,34.5,31.9,12.3,48
MATH,118,FINITE MATHEMATICS,"Hendrickson,James",239,307,2.651,3.044,23.8,39.3,19.7,10.5,42
MATH,118,FINITE MATHEMATICS,"O'Donnol,Danielle",48,62,2.438,3.208,14.6,39.6,27.1,12.5,6
MATH,118,FINITE MATHEMATICS,"Kavousian,Shabnam",225,304,2.426,3.04,12,39.1,33.8,7.6,56
MATH,118,FINITE MATHEMATICS,"Su,Zhixu",238,303,2.406,3.097,12.6,38.2,28.6,14.3,44
MATH,118,FINITE MATHEMATICS,"Isaacson,Erica Amy",220,299,2.461,3.043,14.1,40.5,29.5,9.5,64
MATH,118,FINITE MATHEMATICS,"Su,Zhixu",237,304,2.475,3.086,16,35.4,31.2,13.1,47
MATH,118,FINITE MATHEMATICS,"Kavousian,Shabnam",240,306,2.427,3.035,13.8,36.3,31.7,12.5,45
MATH,118,FINITE MATHEMATICS,"McKinley,Stephen Carl",247,297,2.473,3.092,19,31.6,31.2,12.6,37
MATH,118,FINITE MATHEMATICS,"Hendrickson,James",236,311,2.639,3.105,21.6,37.3,28,8.5,48
MATH,118,FINITE MATHEMATICS,"Valby,Lawrence Vincent",50,68,2.444,3.166,12,44,26,10,14
MATH,119,BRIEF SURVEY OF CALCULUS 1,"Kattner,Gregory Karl",232,290,2.308,2.989,12.1,38.8,30.2,9.9,46
MATH,119,BRIEF SURVEY OF CALCULUS 1,"Manoharan,Palanivel",249,301,2.539,3.114,20.1,38.6,27.7,9.6,29
MATH,119,BRIEF SURVEY OF CALCULUS 1,"Whelan,Tracy M.",222,285,2.352,3.02,9.9,39.6,31.1,14,43
MATH,119,BRIEF SURVEY OF CALCULUS 1,"Koh,Jee Heub",37,64,2.419,2.965,13.5,37.8,35.1,8.1,14
MATH,119,BRIEF SURVEY OF CALCULUS 1,"Manoharan,Palanivel",211,274,2.45,3.033,16.1,40.8,25.1,13.3,35
MATH,119,BRIEF SURVEY OF CALCULUS 1,"Judge,Christopher Martin",55,91,2.136,3.008,9.1,34.5,29.1,18.2,28
MATH,119,BRIEF SURVEY OF CALCULUS 1,"Kattner,Gregory Karl",225,301,2.301,3.033,11.6,42.2,27.1,8.9,54
MATH,119,BRIEF SURVEY OF CALCULUS 1,"Whelan,Tracy M.",74,87,2.076,3.072,9.5,32.4,29.7,16.2,10
MATH,119,BRIEF SURVEY OF CALCULUS 1,"Koh,Jee Heub",239,308,2.311,2.89,11.3,32.2,34.7,17.6,42
MATH,119,BRIEF SURVEY OF CALCULUS 1,"Judge,Christopher Martin",67,91,2.11,3.027,6,37.3,31.3,13.4,19
MATH,120,BRIEF SURVEY OF CALCULUS 2,"Tayachi-Pigeonnat,Manel",33,38,3.012,3.041,30.3,45.5,21.2,3,1
MATH,120,BRIEF SURVEY OF CALCULUS 2,"Tayachi-Pigeonnat,Manel",30,42,2.787,3.136,26.7,36.7,33.3,3.3,4
MATH,211,CALCULUS I,"Disarlo,Valentina",37,76,2.659,3.22,27,37.8,16.2,13.5,31
MATH,211,CALCULUS I,"Wei,Zhaoting",55,65,2.744,3.058,25.5,32.7,32.7,7.3,1
MATH,211,CALCULUS I,"Eiderman,Vladimir Yakovlevich",45,58,2.962,3.179,37.8,37.8,13.3,4.4,4
MATH,211,CALCULUS I,"Hollingsworth,Blane Jackson",49,61,2.082,2.915,10.2,30.6,32.7,16.3,7
MATH,211,CALCULUS I,"Mondal,Sugata",40,61,2.273,3.073,12.5,40,30,2.5,12
MATH,211,CALCULUS I,"Hollingsworth,Blane Jackson",46,67,2.348,3.09,28.3,19.6,28.3,13,10
MATH,211,CALCULUS I,"Mondal,Sugata",36,59,2.136,2.864,8.3,30.6,36.1,13.9,14
MATH,211,CALCULUS I,"Bainbridge,Matt",41,73,2.054,2.751,12.2,26.8,29.3,22,13
MATH,211,CALCULUS I,"Virelizier,Alexis Francois Jean",47,67,3.079,3.014,40.4,34,19.1,6.4,11
MATH,211,CALCULUS I,"Bainbridge,Matt",52,80,2.537,2.986,19.2,38.5,23.1,13.5,14
MATH,211,CALCULUS I,"Solomon,Bruce Michael",51,65,2.825,3.147,31.4,35.3,25.5,7.8,9
MATH,211,CALCULUS I,"Wei,Zhaoting",49,62,2.888,3.037,34.7,38.8,14.3,8.2,7
MATH,211,CALCULUS I,"Virelizier,Alexis Francois Jean",35,56,2.794,3.086,40,25.7,17.1,11.4,9
MATH,211,CALCULUS I,"Disarlo,Valentina",36,64,2.414,3.048,16.7,27.8,38.9,11.1,21
MATH,212,CALCULUS II,"Pinchuk,Sergey Ivanovich",43,57,2.451,3.096,27.9,23.3,25.6,14,6
MATH,212,CALCULUS II,"Clarkson,Corrin Jeannette",38,54,2.997,3.16,34.2,44.7,10.5,5.3,10
MATH,212,CALCULUS II,"Clarkson,Corrin Jeannette",41,60,2.724,2.97,24.4,34.1,29.3,7.3,8
MATH,212,CALCULUS II,"Ramadoss,Ajay Candadai",39,57,2.546,2.927,15.4,66.7,0,7.7,7
MATH,212,CALCULUS II,"Pinchuk,Sergey Ivanovich",40,56,2.63,3.124,27.5,32.5,30,0,7
MATH,213,ACCELERATED CALCULUS,"Eiderman,Vladimir Yakovlevich",27,41,2.311,3.073,22.2,22.2,37,3.7,9
MATH,295,READINGS AND RESEARCH,"Pilgrim,Kevin Michael",9,9,4,3.444,100,0,0,0,0
MATH,301,LINEAR ALGEBRA & APPLICATIONS,"Connell,Christopher G",51,59,2.763,3.23,31.4,33.3,21.6,11.8,2
MATH,303,LINEAR ALGEBRA FOR UNDERGRAD,"Kidwell,Keenan James",32,40,2.638,3.092,37.5,25,15.6,9.4,2
MATH,303,LINEAR ALGEBRA FOR UNDERGRAD,"Kidwell,Keenan James",39,46,2.487,3.095,41,20.5,12.8,5.1,2
MATH,303,LINEAR ALGEBRA FOR UNDERGRAD,"Mandell,Michael A",37,46,2.746,3.181,32.4,35.1,21.6,2.7,3
MATH,311,CALCULUS 3,"Le,Nam Quang",28,29,2.896,3.178,35.7,35.7,17.9,7.1,1
MATH,311,CALCULUS 3,"Hogancamp,Matthew Thomas",38,43,2.713,3.304,31.6,31.6,21.1,10.5,2
MATH,311,CALCULUS 3,"Bhaskar,Siddharth Kasi",37,44,3.076,3.245,40.5,37.8,10.8,5.4,3
MATH,311,CALCULUS 3,"Hogancamp,Matthew Thomas",33,43,2.597,3.103,27.3,33.3,18.2,15.2,7
MATH,312,CALCULUS 4,"Guo,Shaoming",33,39,3.17,3.103,45.5,33.3,15.2,3,1
MATH,312,CALCULUS 4,"Guo,Shaoming",22,25,3.045,3.096,40.9,36.4,13.6,4.5,2
MATH,321,INTUITIVE TOPOLOGY,"Touraev,Vladimir Georgievitch",21,25,3.414,2.917,57.1,38.1,0,0,2
MATH,343,INTRO TO DIFF EQ I,"Lambert-Cole,Peter Brendan",29,37,2.859,3.253,41.4,20.7,27.6,10.3,3
MATH,343,INTRO TO DIFF EQ I,"Lambert-Cole,Peter Brendan",21,29,3.219,3.323,42.9,33.3,23.8,0,4
MATH,343,INTRO TO DIFF EQ I,"Suzuki,Takashi",23,38,2.943,3.008,30.4,52.2,8.7,0,5
MATH,365,INTRO PROBABILITY & STATISTICS,"Han,Daozhi",36,48,2.922,3.181,33.3,38.9,16.7,5.6,3
MATH,365,INTRO PROBABILITY & STATISTICS,"Han,Daozhi",42,56,2.945,3.205,33.3,40.5,16.7,7.1,8
MATH,380,HISTORY OF MATHEMATICS,"Whelan,Tracy M.",24,28,3.121,3.352,29.2,54.2,12.5,4.2,1
MATH,403,INTRO TO MODERN ALGEBRA 1,"Libine,Matvei",15,25,2.56,3.381,26.7,26.7,26.7,20,8
MATH,413,INTRODUCTION TO ANALYSIS 1,"Solomon,Bruce Michael",17,26,2.988,3.309,41.2,29.4,23.5,5.9,7
MATH,413,INTRODUCTION TO ANALYSIS 1,"Wang,Shouhong",28,40,2.854,3.095,39.3,32.1,14.3,10.7,6
MATH,413,INTRODUCTION TO ANALYSIS 1,"Sternberg,Peter J.",29,41,2.831,3.481,31,27.6,37.9,3.4,7
MATH,413,INTRODUCTION TO ANALYSIS 1,"Fisher,David Michael",11,14,3.7,3.713,72.7,27.3,0,0,1
MATH,441,PARTIAL DIFF EQUAT WITH APPL I,"Le,Nam Quang",17,34,2.971,3.48,35.3,41.2,11.8,0,6
MATH,447,MATHEMATICAL MODELS/APPLCTNS 1,"Dabrowski,Andrew John",34,39,3.185,3.287,38.2,44.1,14.7,2.9,1
MATH,463,INTRO TO PROBABILITY THEORY 1,"Ciucu,Mihai",38,41,3.226,3.207,57.9,21.1,15.8,2.6,0
MATH,463,INTRO TO PROBABILITY THEORY 1,"Travers,Nick",19,24,2.532,3.109,26.3,21.1,36.8,15.8,4
MATH,463,INTRO TO PROBABILITY THEORY 1,"Ciucu,Mihai",36,44,3.272,3.171,47.2,36.1,16.7,0,0
MATH,463,INTRO TO PROBABILITY THEORY 1,"Housworth,Elizabeth",12,15,3.633,3.396,66.7,25,8.3,0,2
MATH,471,NUMERICAL ANALYSIS 1,"Jolly,Michael S.",21,32,3.462,3.363,57.1,33.3,9.5,0,3
MATH,491,PUTNAM EXAM SEMINAR,"Bercovici,Hari",6,8,4,3.882,100,0,0,0,0
MATH,500,PROBLEM SOLVING IN MATHEMATICS,"Larsen,Michael J.",7,8,3.829,3.768,100,0,0,0,0
MATH,501,SURVEY OF ALGEBRA,"Ramadoss,Ajay Candadai",12,14,3.608,3.79,58.3,41.7,0,0,1
MATH,507,LIE ALGEBRAS & LIE GROUPS,"Snyder,Noah Jackson",23,27,3.626,3.789,87,4.3,0,4.3,2
MATH,511,REAL VARIABLES 1,"Gerber,Marlies",17,21,2.882,3.679,29.4,41.2,23.5,0,1
MATH,513,COMPLEX VARIABLES 1,"Levenberg,Norman",12,17,3.65,3.803,75,25,0,0,2
MATH,518,FOURIER ANALYSIS,"Torchinsky,Alberto",8,10,3.5,3.719,87.5,0,0,0,1
MATH,521,TOPOLOGY I,"Touraev,Vladimir Georgievitch",14,16,3.836,3.792,85.7,14.3,0,0,0
MATH,529,INTRO TO DIFFERENTIAL TOPOLOGY,"Orr,Kent E.",13,13,3.692,3.684,92.3,0,0,0,0
MATH,533,DIFFERENTIAL GEOMETRY 1,"Sha,Ji-Ping",11,14,3.945,3.8,100,0,0,0,0
MATH,541,PARTIAL DIFFERENTIAL EQUATNS 2,"Bercovici,Hari",7,8,3.714,3.77,71.4,28.6,0,0,1
MATH,544,ORDINARY DIFF EQUATIONS 1,"Zumbrun,Kevin R",7,11,3.771,3.654,85.7,14.3,0,0,1
MATH,557,INTR DYNAMICL SYS&ERGODIC THRY,"Gerber,Marlies",11,14,3.4,3.768,63.6,18.2,18.2,0,3
MATH,563,THEORY OF PROBABILITY 1,"Lyons,Russell",8,9,3.675,3.845,75,25,0,0,0
MATH,595,SEM IN TCHING OF COLLGE MATH 1,"McKinley,Linda Bidelman",18,18,4,3.728,100,0,0,0,0
MATH,599,COLLOQUIUM,"Mandell,Michael A",18,18,3.933,3.833,100,0,0,0,0
MATH,633,ALGEBRAIC VARIETIES 1,"Strauch,Matthias Johannes",11,13,3.764,3.869,81.8,18.2,0,0,0
MATH,637,THEORY OF GRAVITATION I,"Wang,Shouhong",8,9,4,3.857,100,0,0,0,0
MATH,711,SELECTED TOPICS IN ANALYSIS 1,"Levenberg,Norman",8,8,3.913,3.899,87.5,12.5,0,0,0
MATH,731,SEL TPCS IN DIFFER GEOMETRY 1,"Weber,Matthias",7,8,4,3.901,100,0,0,0,0
MATH,118,HONORS FINITE MATHEMATICS,"Orrick,William P.",41,52,3.083,3.483,39,34.1,22,0,5
MATH,212,HONORS CALCULUS II,"Lindenstrauss,Ayelet E.",20,24,3.67,3.799,70,30,0,0,0
MATH,311,HONORS COURSE IN CALCULUS III,"Lindenstrauss,Ayelet E.",15,20,3.453,3.697,60,33.3,6.7,0,2
MATH,343,HONORS CRSE IN DIFFERENTIAL EQ,"Lambert-Cole,Peter Brendan",11,14,3.173,3.42,45.5,45.5,9.1,0,1
MATH,403,HONORS CRSE IN MOD ALGEBRA 1,"Lunts,Valery",11,13,3.727,3.696,90.9,0,0,9.1,0
MATH,413,HONORS COURSE IN ANALYSIS I,"Fisher,David Michael",17,18,3.729,3.776,76.5,23.5,0,0,0
MATH,101,MATH FOR ELEMENTARY TEACHERS 1,"Cyr,Justin Russell",26,33,2.392,3.235,11.5,34.6,38.5,7.7,6
MATH,101,MATH FOR ELEMENTARY TEACHERS 1,"Rose,Robert",25,33,2.08,3.224,12,24,40,8,6
MATH,101,MATH FOR ELEMENTARY TEACHERS 1,"Gupta,Nikhil",30,33,2.297,3.153,6.7,43.3,30,10,3
MATH,101,MATH FOR ELEMENTARY TEACHERS 1,"Cyr,Justin Russell",26,32,2.169,3.059,3.8,34.6,46.2,7.7,6
MATH,103,MATH FOR ELEMENTARY TEACHERS 3,"Heimerdinger,Matthew David",13,19,2.608,3.052,15.4,38.5,30.8,15.4,2
MATH,336,TOPICS IN EUCLIDEAN GEOMETRY,"Meier,Jeffrey Lee",16,19,3.238,3.221,50,31.3,18.8,0,0
MATH,118,FINITE MATH WITH APPLICATIONS,"Orrick,William P.",67,100,2.363,3.055,16.4,28.4,32.8,19.4,24
MATH,118,FINITE MATH WITH APPLICATIONS,"Wheeler,William H.",28,40,2.504,2.951,17.9,35.7,35.7,3.6,8
MATH,118,FINITE MATH WITH APPLICATIONS,"Wheeler,William H.",30,47,2.733,3.073,30,30,26.7,10,6
MIL,101,LEADERSHIP&PERSONAL DEVELOPMNT,"Vargas,Ralph Ruegamer",26,29,3.727,2.977,84.6,11.5,3.8,0,0
MIL,101,LEADERSHIP&PERSONAL DEVELOPMNT,"Vargas,Ralph Ruegamer",23,25,3.961,3.052,100,0,0,0,0
MIL,201,INNOVATIVE TACTICAL LEADERSHIP,"Vargas,Ralph Ruegamer",7,7,3.814,3.085,85.7,14.3,0,0,0
MIL,201,INNOVATIVE TACTICAL LEADERSHIP,"Vargas,Ralph Ruegamer",22,23,3.868,3.267,90.9,9.1,0,0,0
MIL,301,ADAPTIVE TEAM LEADERSHIP,"Vargas,Ralph Ruegamer",8,9,3.838,3.259,87.5,12.5,0,0,0
MIL,301,ADAPTIVE TEAM LEADERSHIP,"Vargas,Ralph Ruegamer",17,17,3.629,3.38,82.4,11.8,0,0,0
MIL,401,DEVELOPING ADAPTIVE LEADERS,"Hoch,Timothy",29,29,3.645,3.356,75.9,24.1,0,0,0
MSCH,315,ADVERTISING & CONSUMER CULTURE,"Miles,Christopher",32,39,3.053,3.019,37.5,40.6,15.6,3.1,2
MSCH,315,ADVERTISING & CONSUMER CULTURE,"Swanson,Alexander Mark",34,47,3.782,3.292,85.3,14.7,0,0,0
MSCH,315,ADVERTISING & CONSUMER CULTURE,"Hassoun,Daniel Joseph",37,42,3.268,3.02,35.1,56.8,5.4,2.7,0
MSCH,320,PRIN OF CREATIVE ADVERTISING,"Wood,Craig Park",117,137,3.621,3.184,71.8,23.9,4.3,0,3
MSCH,337,ELECTRONIC MEDIA ADVERTISING,"Affe,Robert B.",69,74,2.849,2.895,20.3,47.8,31.9,0,1
MSCH,347,PROMOTION & MRKNG IN TELECOM,"Bailey,John S",64,69,3.208,2.873,45.3,37.5,15.6,0,1
MSCH,420,ADVERT CONCEPTS & COPYWRITING,"Rund,Christopher Scott",17,23,3.647,3.16,82.4,17.6,0,0,0
MSCH,438,ADVERTISING ISSUES & RESEARCH,"Wood,Craig Park",17,22,3.929,3.426,100,0,0,0,1
MSCH,101,MEDIA,,229,250,3.603,3.065,77.3,14.8,3.1,3.1,1
MSCH,101,MEDIA,,314,353,3.273,2.906,53.8,32.8,6.7,3.5,7
MSCH,101,MEDIA,,338,364,3.553,3.107,73.4,16.3,6.2,2.4,10
MSCH,200,VIDEOGAME INDUSTRY:SYST & MGMT,"Sellers,Mike",37,45,2.722,2.896,24.3,43.2,18.9,8.1,2
MSCH,207,INTRO TO MEDIA INDUSTRY & MGMT,"Potter,Rob",124,141,2.73,3.004,19.4,43.5,32.3,4,1
MSCH,207,INTRO TO MEDIA INDUSTRY & MGMT,"Pierce,Matt",114,135,3.019,3.038,14.9,69.3,14.9,.9,8
MSCH,210,INTRODUCTION TO GAMES,"Castronova,Edward J",39,44,3.095,2.849,35.9,51.3,5.1,2.6,1
MSCH,211,SCREENING GENDER AND SEXUALITY,"Hook,James R",24,33,2.933,2.882,37.5,37.5,16.7,0,1
MSCH,212,SCREENING RACE AND ETHNICITY,"Francis,Terri",56,67,3.448,3.191,73.2,17.9,1.8,1.8,2
MSCH,213,INTRO TO MEDIA & SOCIETY,"Gonzales,Amy",119,129,2.838,2.92,24.4,47.9,20.2,5,4
MSCH,213,INTRO TO MEDIA & SOCIETY,"Weaver,Andrew Joseph",116,128,2.882,2.946,25.9,46.6,20.7,3.4,4
MSCH,215,HISTORY OF VIDEOGAMES,"Strawser,Donald Michael",60,68,2.933,2.792,33.3,36.7,21.7,6.7,3
MSCH,216,SOCL SCI PERSP GENDER & MEDIA,"Martins,Nicole",103,129,3.307,3.106,47.6,38.8,10.7,1.9,6
MSCH,217,IMAGE CULTURES,"Simons,Jon",46,55,3.1,3.002,32.6,52.2,10.9,0,1
MSCH,219,MEDIA IN THE GLOBAL CONTEXT,"Balzer,Jesse Allen",28,35,3.082,2.994,25,64.3,7.1,0,3
MSCH,219,MEDIA IN THE GLOBAL CONTEXT,,29,36,3.624,3.369,69,27.6,3.4,0,0
MSCH,221,WRITING FOR ELECTRONIC MEDIA,"Williams,Susan L",27,31,3.53,2.964,63,37,0,0,0
MSCH,221,WRITING FOR ELECTRONIC MEDIA,"Williams,Susan L",24,28,3.425,3.018,70.8,16.7,8.3,0,1
MSCH,223,INTRO TO DESIGN & PRODUCTION,,109,132,2.701,2.822,21.1,46.8,22,4.6,11
MSCH,223,INTRO TO DESIGN & PRODUCTION,,101,121,3.384,2.9,64.4,20.8,9.9,3,6
MSCH,225,"REPORTING, WRITING & EDITING I","Ryder,Anne",18,22,3.539,2.984,55.6,44.4,0,0,0
MSCH,225,"REPORTING, WRITING & EDITING I","Vaughn,Zachary Bauman",18,20,3.644,3.379,66.7,27.8,5.6,0,0
