DEPARTMENT,COURSE,COURSE DESCRIPTION,INSTRUCTOR NAME,GPA GRADES,TOTAL GRADES,AVG SECT GPA,AVG STDNT CUM GPA,A%,B%,C%,D%,W
BIOL,412,ANALYSIS OF CANCER RESEARCH,"Bender,Alan David",47,52,3.847,3.541,89.4,8.5,2.1,0,1
BIOL,473,ECOLOGY,"Darcy-Hall,Tara Lee",32,35,2.844,3.148,34.4,28.1,28.1,6.3,1
BIOL,474,FIELD & LABORATORY ECOLOGY,"Darcy-Hall,Tara Lee",22,28,3.741,3.501,72.7,27.3,0,0,0
BIOL,567,EVOLUTION,"Lively,Curtis M.",15,15,4,3.959,100,0,0,0,0
BIOL,570,SEM IN ECOLOGY & ENVIRON BIOL,"Palmer,Jeffrey D.",7,7,4,3.963,100,0,0,0,0
BIOL,577,THEORETICAL ECOLOGY,"Hall,Spencer R",11,12,4,3.932,100,0,0,0,1
BIOL,585,GENETICS AND BIOINFORMATICS,"Zelhof,Andrew C",11,12,4,3.748,100,0,0,0,1
BIOL,250,MICROBIOLOGY,"Kearns,Daniel B",66,72,2.942,3.372,39.4,31.8,18.2,7.6,3
BIOL,315,MICROBIOLOGY LABORATORY,"Kulow,Carl",14,14,3.6,3.287,71.4,21.4,7.1,0,0
BIOL,315,MICROBIOLOGY LABORATORY,"Kulow,Carl",20,22,3.585,3.356,60,40,0,0,0
BIOL,315,MICROBIOLOGY LABORATORY,"Kulow,Carl",20,23,3.56,3.386,50,50,0,0,0
BIOL,315,MICROBIOLOGY LABORATORY,"Kulow,Carl",19,19,3.526,3.52,68.4,31.6,0,0,0
BIOL,315,MICROBIOLOGY LABORATORY,"Kulow,Carl",19,23,3.521,3.306,63.2,36.8,0,0,0
BIOL,315,MICROBIOLOGY LABORATORY,"Kulow,Carl",19,20,3.542,3.327,57.9,36.8,5.3,0,0
BIOL,315,MICROBIOLOGY LABORATORY,"Kulow,Carl",19,20,3.432,3.413,47.4,42.1,10.5,0,0
BIOL,380,MICROBIOLOGY OF INFECT DISEASE,"Hardy,Richard William",62,70,3.484,3.577,54.8,43.5,1.6,0,1
BIOL,440,MEDICAL MICROBIOLOGY LECTURES,"Ramsey,Jolene Rochelle",23,24,3.57,3.412,69.6,21.7,8.7,0,1
BIOL,445,MED MICROBIOLOGY LABORATORY,"Rued,Britta Ellen",13,15,3.931,3.381,100,0,0,0,1
BIOL,465,ENVIRONMENTAL MICROBIOLOGY LAB,"Newton,Irene",18,20,3.433,3.38,66.7,22.2,5.6,5.6,1
BIOL,480,MICROBIAL & MOLECULAR GENETICS,"Rowe-Magnus,Dean",25,25,3.236,3.497,60,16,20,4,0
BIOL,500,INTRODUCTION TO RESEARCH,"Demas,Gregory",7,7,3.857,3.602,85.7,14.3,0,0,0
BIOL,550,MICROBIOLOGY,"Kearns,Daniel B",6,6,3.283,3.838,50,33.3,16.7,0,0
BIOL,585,MICROBIAL GENETICS & VIROLOGY,"Dalia,Ankur",8,11,3.8,3.557,87.5,12.5,0,0,0
BIOL,451,INTEGRATIVE HUMAN PHYSIOLOGY,"Schlegel,Whitney M",26,27,3.196,3.307,42.3,42.3,11.5,3.8,0
BIOL,201,BIOL SCI FOR ELEM TEACHERS,"Hanratty,Pamela",36,42,3.033,3.235,33.3,41.7,25,0,6
BIOL,490,INDIVIDUAL STUDY,"Demas,Gregory",47,50,3.981,3.618,100,0,0,0,0
BIOL,375,INVERTEBRATE ZOOLOGY LAB,"Cotten,Clara Ann",18,19,3.111,3.109,44.4,27.8,22.2,5.6,1
BIOL,460,ANIMAL BEHAVIOR,"Kimmitt,Abigail Anne",42,50,3.09,3.241,42.9,33.3,19,2.4,5
BIOL,463,COMPAR NEUROBIOL OF ANIM BEHAV,"Smith,G Troy",11,12,3.527,3.447,63.6,36.4,0,0,0
BIOL,476,BIOLOGY OF FISHES,"Cotten,Clara Ann",26,27,2.685,3.168,30.8,26.9,30.8,7.7,1
BIOT,215,DIAGNOSTIC&FORENSC BIOTECH LAB,"Magill,Nancy Gene",13,13,3.846,3.279,84.6,15.4,0,0,0
BIOT,301,SEMINAR IN BIOTECHNOLOGY,"Sultana,Rasheda",15,20,3.72,3.259,80,20,0,0,2
BIOT,310,BIOTECHNOLOGY LECTURE,"Fuqua,Clay",23,24,2.93,3.227,21.7,60.9,8.7,8.7,0
BIOT,315,BIOTECHNOLOGY LABORATORY,"Sultana,Rasheda",12,12,3.167,3.359,33.3,50,16.7,0,0
BIOT,322,BIOTECHNOLOGY WRITING & COMM,"Drummond,James T.",15,16,3.127,3.272,33.3,40,26.7,0,1
BIOT,425,LAB IN MACROMOLECULES,"Chen,Lingling",15,15,3.613,3.341,80,13.3,6.7,0,0
BIOT,500,PROJECT LAB IN BIOTECHNOLOGY,"Vaughan,Robert Clyde",10,11,3.93,3.682,90,10,0,0,0
BIOT,501,BIOCHEMISTRY INSTRUMENTATION,"Vaughan,Robert Clyde",12,12,3.867,3.704,91.7,8.3,0,0,0
BIOT,508,THEORY&APPL OF BIOTECH LECT I,"Zlotnick,Adam",10,11,3.44,3.699,50,50,0,0,1
BIOT,521,CONTEMP TOPICS IN RES ETHICS,"Bush,Karen",11,11,4,3.695,100,0,0,0,0
BIOT,498,INDEPENDT RESEARCH: BIOTECH,"Kao,Cheng Chia",6,6,3.733,2.955,83.3,16.7,0,0,0
BUEX,531,INTRO TO BUSINESS ANALYTICS,"Acito,Franklin",36,42,3.919,3.563,97.2,0,2.8,0,3
BUEX,531,INTRO TO BUSINESS ANALYTICS,"Acito,Franklin",41,41,3.707,3.672,78,19.5,0,0,0
BUEX,596,EXP CRSE FOR MBA GLB EXEC TRCK,"Glass,Kathrine",15,15,3.807,3.864,86.7,13.3,0,0,0
BUEX,597,EXP CRSE FOR MBA GLB EXEC TRCK,"Erwin,Barbara Jeanne",15,15,3.933,3.864,93.3,6.7,0,0,0
BUEX,598,EXP CRSE FOR MBA GLB EXEC TRCK,"Hill,John David",24,24,3.788,3.621,87.5,12.5,0,0,0
BUEX,501,"LDRSHP ASSESS, PREP FOR SUCESS","Richards,Eric L.",36,36,3.658,3.739,77.8,16.7,2.8,0,0
BUKD,520,QUANTITATIVE ANALYSIS,"Blocher,James D",38,46,3.287,3.396,47.4,42.1,5.3,0,5
BUKD,520,QUANTITATIVE ANALYSIS,"Cutshall,Rex R.",41,44,3.844,3.761,82.9,17.1,0,0,1
BUKD,520,QUANTITATIVE ANALYSIS,"Cutshall,Rex R.",40,45,3.648,3.554,75,20,5,0,3
BUKD,520,QUANTITATIVE ANALYSIS,"Cutshall,Rex R.",43,45,3.86,3.82,88.4,9.3,2.3,0,0
BUKD,520,QUANTITATIVE ANALYSIS,"Cutshall,Rex R.",42,45,3.64,3.613,81,11.9,4.8,0,1
BUKD,520,QUANTITATIVE ANALYSIS,"Cutshall,Rex R.",42,45,3.798,3.75,83.3,16.7,0,0,1
BUKD,520,QUANTITATIVE ANALYSIS,"Blocher,James D",46,50,3.472,3.405,67.4,21.7,6.5,0,2
BUKD,522,INFORMATION TECHNOLOGY,"Venkataraman,Ramesh",40,40,3.983,3.726,97.5,2.5,0,0,0
BUKD,522,INFORMATION TECHNOLOGY,"Taylor,Nolan J.",27,27,3.978,3.654,100,0,0,0,0
BUKD,522,INFORMATION TECHNOLOGY,"Venkataraman,Ramesh",27,30,3.948,3.679,92.6,7.4,0,0,1
BUKD,522,INFORMATION TECHNOLOGY,"Venkataraman,Ramesh",35,37,3.963,3.717,97.1,2.9,0,0,0
BUKD,530,ECONOMICS FOR MANAGERS,"Kozak Rogo,Juliana",31,37,3.494,3.591,48.4,51.6,0,0,0
BUKD,530,ECONOMICS FOR MANAGERS,"Kreft,Steven Francis",42,44,3.333,3.515,40.5,57.1,0,0,1
BUKD,530,ECONOMICS FOR MANAGERS,"Mafi-Kreft,Ellie",39,41,3.533,3.566,51.3,46.2,2.6,0,0
BUKD,530,ECONOMICS FOR MANAGERS,"Mafi-Kreft,Ellie",30,30,3.557,3.727,56.7,43.3,0,0,0
BUKD,530,ECONOMICS FOR MANAGERS,"Anderson,Kyle Jay",41,43,3.729,3.782,78,22,0,0,1
BUKD,530,ECONOMICS FOR MANAGERS,"Ridlon,Robert W",38,40,3.542,3.671,52.6,47.4,0,0,2
BUKD,530,ECONOMICS FOR MANAGERS,"Kozak Rogo,Juliana",41,42,3.544,3.68,53.7,46.3,0,0,0
BUKD,530,ECONOMICS FOR MANAGERS,"Kreft,Steven Francis",30,36,3.24,3.422,33.3,63.3,3.3,0,1
BUKD,540,FINANCIAL MANAGEMENT,"Heron,Randall A.",20,25,3.535,3.644,55,45,0,0,1
BUKD,540,FINANCIAL MANAGEMENT,"Durham,Gregory R",25,27,3.132,3.487,36,56,4,4,0
BUKD,540,FINANCIAL MANAGEMENT,"Heron,Randall A.",36,38,3.439,3.645,50,47.2,2.8,0,1
BUKD,540,FINANCIAL MANAGEMENT,"Heron,Randall A.",37,37,3.343,3.665,45.9,45.9,5.4,2.7,0
BUKD,540,FINANCIAL MANAGEMENT,"Durham,Gregory R",26,29,3.354,3.612,61.5,26.9,3.8,7.7,0
BUKD,554,LAW FOR GLOBAL BUSINESS,"Richards,Eric L.",32,32,3.578,3.771,62.5,37.5,0,0,0
BUKD,560,STRATEGIC MGMT & BUSINESS PLAN,"Magjuka,Richard J.",44,50,3.941,3.654,95.5,4.5,0,0,0
BUKD,560,STRATEGIC MGMT & BUSINESS PLAN,"Magjuka,Richard J.",41,42,3.951,3.663,95.1,4.9,0,0,0
BUKD,560,STRATEGIC MGMT & BUSINESS PLAN,"Magjuka,Richard J.",32,32,3.959,3.771,96.9,3.1,0,0,0
BUKD,561,THE U.S. IN A GLOBAL ECONOMY,"Hauskrecht,Andreas",23,25,3.539,3.68,56.5,43.5,0,0,0
BUKD,561,THE U.S. IN A GLOBAL ECONOMY,"Hauskrecht,Andreas",36,39,3.642,3.72,66.7,33.3,0,0,1
BUKD,561,THE U.S. IN A GLOBAL ECONOMY,"Marchionne,Francesco",29,31,3.614,3.639,55.2,44.8,0,0,0
BUKD,561,THE U.S. IN A GLOBAL ECONOMY,"Hauskrecht,Andreas",40,40,3.673,3.721,72.5,27.5,0,0,0
BUKD,561,THE U.S. IN A GLOBAL ECONOMY,"Von Hagen,Juergen",22,23,3.605,3.707,59.1,40.9,0,0,0
BUKD,562,DEVELPG STRATEGIC CAPABILITIES,"Ash,Richard",37,43,3.538,3.721,70.3,27,2.7,0,1
BUKD,562,DEVELPG STRATEGIC CAPABILITIES,"Austrom,Douglas R.",42,44,3.717,3.643,88.1,11.9,0,0,0
BUKD,565,THKG STRAT: GAME THRY/BUS STRT,"Ridlon,Robert W",39,42,3.477,3.659,46.2,53.8,0,0,0
BUKD,565,THKG STRAT: GAME THRY/BUS STRT,"Cakirer,Kerem",38,42,3.571,3.603,57.9,42.1,0,0,2
BUKD,565,THKG STRAT: GAME THRY/BUS STRT,"Cakirer,Kerem",33,34,3.621,3.657,66.7,33.3,0,0,0
BUKD,570,STRATEGIC MARKETING MANAGEMENT,"Saxton,M Kim",47,49,3.566,3.576,72.3,19.1,4.3,0,1
BUKD,570,STRATEGIC MARKETING MANAGEMENT,"Gildea,Joshua Scott",31,35,3.539,3.586,54.8,45.2,0,0,1
BUKD,570,STRATEGIC MARKETING MANAGEMENT,"Threlkeld,James Shannon",29,33,3.462,3.574,58.6,41.4,0,0,2
BUKD,570,STRATEGIC MARKETING MANAGEMENT,"Talbott,John S",38,38,3.753,3.658,97.4,2.6,0,0,0
BUKD,570,STRATEGIC MARKETING MANAGEMENT,"Walters,Rockney G.",40,40,3.93,3.795,97.5,2.5,0,0,0
BUKD,570,STRATEGIC MARKETING MANAGEMENT,"Saxton,M Kim",43,45,3.77,3.712,81.4,16.3,2.3,0,0
BUKD,580,OPERATIONS MANAGEMENT,"Gerth,Tony",30,30,3.72,3.727,80,20,0,0,0
BUKD,734,WORKING CAPITAL MANAGEMENT,"Masson,Dubos Joseph",33,37,3.733,3.553,78.8,21.2,0,0,1
BUKD,741,ASSET PRICING/SECURITY VALUATN,"Smart,Scott B",34,35,3.462,3.582,52.9,41.2,5.9,0,0
BUKD,741,ASSET PRICING/SECURITY VALUATN,"Smart,Scott B",40,41,3.533,3.713,55,42.5,2.5,0,0
BUKD,742,INTERNATIONAL FINANCIAL MGMT,"Bonser-Neal,Catherine Anita",18,21,3.406,3.517,38.9,61.1,0,0,2
BUKD,742,INTERNATIONAL FINANCIAL MGMT,"Bonser-Neal,Catherine Anita",27,28,3.478,3.656,66.7,29.6,0,0,1
BUKD,746,FINANCE VALUATION,"Kamma,Sreenivas",15,21,3.707,3.637,66.7,33.3,0,0,0
BUKD,525,"ENTREP: THEORY, PROCESS & PRAC","Kuratko,Donald F",38,40,3.784,3.727,97.4,2.6,0,0,0
BUKD,525,"ENTREP: THEORY, PROCESS & PRAC","Kuratko,Donald F",29,31,3.697,3.65,86.2,13.8,0,0,0
BUKD,579,INFORMATION SYSTEMS SECURITY,"Prabhakar,Bipin",19,22,2.705,3.347,47.4,21.1,10.5,0,3
BUKD,702,ORG DESIGNS FOR STRAT ADVNTAGE,"O'Boyle Jr,Ernest Hugh",40,45,3.78,3.646,82.5,17.5,0,0,1
BUKD,702,ORG DESIGNS FOR STRAT ADVNTAGE,"Guarana,Cristiano",43,48,3.795,3.729,83.7,16.3,0,0,0
BUKD,710,STRATEGIC MGMT & LEADERSHIP,"Taylor,David",47,50,3.889,3.762,97.9,2.1,0,0,1
BUKD,710,STRATEGIC MGMT & LEADERSHIP,"Taylor,David",49,50,3.808,3.694,85.7,14.3,0,0,0
BUKD,503,TOPICS IN DIR BUS INTERACTION,"Venkataraman,Ramesh",37,38,3.943,3.776,100,0,0,0,0
BUKD,503,TOPICS IN DIR BUS INTERACTION,"Venkataraman,Ramesh",39,40,3.931,3.772,100,0,0,0,0
BUKD,503,TOPICS IN DIR BUS INTERACTION,"Venkataraman,Ramesh",39,39,3.954,3.788,100,0,0,0,0
BUKD,503,TOPICS IN DIR BUS INTERACTION,"Venkataraman,Ramesh",40,40,3.963,3.746,100,0,0,0,0
BUKD,503,TOPICS IN DIR BUS INTERACTION,"Venkataraman,Ramesh",39,39,3.969,3.768,100,0,0,0,0
BUKD,520,EXP COURSE FOR MBA PROGRAM,"Barsi Lopes,Alexandre",18,18,4,3.752,100,0,0,0,0
BUKD,520,EXP COURSE FOR MBA PROGRAM,"Walter,Laura",11,11,3.973,3.525,100,0,0,0,0
BUKD,522,EXP COURSE FOR MBA PROGRAM,"Smith-Robbins,Sarah Brooke",35,36,3.877,3.555,88.6,11.4,0,0,0
BUKD,532,TOPICS IN BUSINESS CAPSTONE,"Magjuka,Richard J.",21,21,4,3.739,100,0,0,0,0
BUKD,532,TOPICS IN BUSINESS CAPSTONE,"Ryan,Katherine C",15,15,4,3.93,100,0,0,0,0
BUKD,532,TOPICS IN BUSINESS CAPSTONE,"Magjuka,Richard J.",35,35,4,3.67,100,0,0,0,0
BUS,200,FOUNDATIONS OF ACCOUNTING,"Schrimper,Richard J.",147,163,3.299,3.154,39.5,53.1,7.5,0,8
BUS,200,FOUNDATIONS OF ACCOUNTING,"Schrimper,Richard J.",145,163,3.272,3.029,42.1,44.1,13.8,0,8
BUS,200,FOUNDATIONS OF ACCOUNTING,"Schrimper,Richard J.",150,164,3.303,3.17,43.3,46,10.7,0,5
BUS,200,FOUNDATIONS OF ACCOUNTING,"Schrimper,Richard J.",140,160,3.166,3.027,32.1,53.6,14.3,0,9
BUS,201,INTRO TO FINANCIAL ACCOUNTING,"Head,Julie S.",23,27,2.209,3.255,21.7,34.8,13,8.7,4
BUS,201,INTRO TO FINANCIAL ACCOUNTING,"Head,Julie S.",24,33,2.738,3.407,16.7,50,25,8.3,4
BUS,201,INTRO TO FINANCIAL ACCOUNTING,"Head,Julie S.",35,43,2.857,3.45,34.3,31.4,22.9,8.6,3
BUS,201,INTRO TO FINANCIAL ACCOUNTING,"Head,Julie S.",18,24,2.717,3.349,11.1,55.6,27.8,0,4
BUS,201,INTRO TO FINANCIAL ACCOUNTING,"Head,Julie S.",32,41,3.156,3.637,43.8,28.1,28.1,0,7
BUS,201,INTRO TO FINANCIAL ACCOUNTING,"Head,Julie S.",35,42,3.269,3.619,51.4,28.6,17.1,2.9,6
BUS,201,INTRO TO FINANCIAL ACCOUNTING,"Head,Julie S.",20,31,2.96,3.354,30,35,30,5,5
BUS,201,INTRO TO FINANCIAL ACCOUNTING,"Head,Julie S.",37,42,2.965,3.49,37.8,29.7,24.3,8.1,3
BUS,201,INTRO TO FINANCIAL ACCOUNTING,"Head,Julie S.",32,39,2.856,3.514,18.8,56.3,18.8,6.3,7
BUS,201,INTRO TO FINANCIAL ACCOUNTING,"Head,Julie S.",24,30,2.921,3.411,37.5,33.3,20.8,4.2,4
BUS,201,INTRO TO FINANCIAL ACCOUNTING,"Glass,Kathrine",45,53,2.893,3.228,24.4,42.2,28.9,4.4,3
BUS,201,INTRO TO FINANCIAL ACCOUNTING,"Glass,Kathrine",40,51,2.953,3.224,22.5,45,32.5,0,5
BUS,201,INTRO TO FINANCIAL ACCOUNTING,"Head,Julie S.",33,41,2.906,3.458,24.2,42.4,30.3,3,6
BUS,201,INTRO TO FINANCIAL ACCOUNTING,"Head,Julie S.",23,29,2.452,3.312,26.1,26.1,26.1,13,6
BUS,201,INTRO TO FINANCIAL ACCOUNTING,"Head,Julie S.",27,42,2.967,3.481,29.6,44.4,22.2,3.7,11
BUS,201,INTRO TO FINANCIAL ACCOUNTING,"Head,Julie S.",31,42,2.784,3.321,22.6,45.2,19.4,12.9,8
BUS,201,INTRO TO FINANCIAL ACCOUNTING,"Head,Julie S.",30,40,2.887,3.417,26.7,43.3,23.3,3.3,8
BUS,201,INTRO TO FINANCIAL ACCOUNTING,"Head,Julie S.",31,36,2.461,3.171,16.1,41.9,25.8,3.2,4
BUS,201,INTRO TO FINANCIAL ACCOUNTING,"Head,Julie S.",26,32,2.773,3.434,34.6,30.8,19.2,11.5,4
BUS,201,INTRO TO FINANCIAL ACCOUNTING,"Head,Julie S.",33,43,2.733,3.346,18.2,39.4,36.4,6.1,5
BUS,201,INTRO TO FINANCIAL ACCOUNTING,"Head,Julie S.",34,40,3.015,3.515,32.4,47.1,14.7,5.9,5
BUS,201,INTRO TO FINANCIAL ACCOUNTING,"Head,Julie S.",37,41,3.168,3.568,43.2,37.8,16.2,2.7,2
BUS,201,INTRO TO FINANCIAL ACCOUNTING,"Head,Julie S.",30,43,3.017,3.399,33.3,46.7,13.3,6.7,9
BUS,201,INTRO TO FINANCIAL ACCOUNTING,"Head,Julie S.",35,39,3.011,3.497,40,31.4,20,8.6,3
BUS,201,INTRO TO FINANCIAL ACCOUNTING,"Head,Julie S.",27,41,3,3.492,40.7,37,11.1,3.7,12
BUS,201,INTRO TO FINANCIAL ACCOUNTING,"Head,Julie S.",24,31,2.95,3.424,50,12.5,29.2,4.2,5
BUS,202,INTRO TO MANAGERIAL ACCOUNTING,"Biagioni,Diane T",35,38,3.151,3.538,40,40,14.3,5.7,0
BUS,202,INTRO TO MANAGERIAL ACCOUNTING,"Biagioni,Diane T",33,36,2.412,3.29,15.2,39.4,18.2,24.2,2
BUS,202,INTRO TO MANAGERIAL ACCOUNTING,"Biagioni,Diane T",27,28,2.893,3.432,25.9,44.4,25.9,3.7,0
BUS,202,INTRO TO MANAGERIAL ACCOUNTING,"Glass,Kathrine",42,54,2.829,3.147,28.6,33.3,35.7,0,6
BUS,202,INTRO TO MANAGERIAL ACCOUNTING,"Biagioni,Diane T",34,36,2.985,3.549,26.5,50,14.7,8.8,1
BUS,202,INTRO TO MANAGERIAL ACCOUNTING,"Biagioni,Diane T",30,35,3.02,3.546,30,53.3,13.3,3.3,1
BUS,202,INTRO TO MANAGERIAL ACCOUNTING,"Biagioni,Diane T",29,30,2.831,3.435,27.6,44.8,17.2,6.9,0
BUS,202,INTRO TO MANAGERIAL ACCOUNTING,"Biagioni,Diane T",19,23,2.837,3.389,31.6,31.6,26.3,5.3,1
BUS,202,INTRO TO MANAGERIAL ACCOUNTING,"Biagioni,Diane T",34,40,3.1,3.544,44.1,26.5,26.5,2.9,1
BUS,202,INTRO TO MANAGERIAL ACCOUNTING,"Biagioni,Diane T",30,36,2.693,3.342,20,50,16.7,10,5
BUS,202,INTRO TO MANAGERIAL ACCOUNTING,"Biagioni,Diane T",34,37,2.665,3.454,14.7,52.9,17.6,11.8,1
BUS,202,INTRO TO MANAGERIAL ACCOUNTING,"Biagioni,Diane T",33,37,3.07,3.564,39.4,36.4,15.2,9.1,2
BUS,202,INTRO TO MANAGERIAL ACCOUNTING,"Biagioni,Diane T",19,21,2.905,3.344,42.1,31.6,15.8,5.3,0
BUS,202,INTRO TO MANAGERIAL ACCOUNTING,"Biagioni,Diane T",8,10,2.425,3.277,37.5,12.5,25,12.5,0
BUS,202,INTRO TO MANAGERIAL ACCOUNTING,"Biagioni,Diane T",21,25,2.505,3.234,19,33.3,33.3,4.8,3
BUS,202,INTRO TO MANAGERIAL ACCOUNTING,"Biagioni,Diane T",26,30,2.654,3.32,11.5,46.2,38.5,3.8,1
BUS,202,INTRO TO MANAGERIAL ACCOUNTING,"Biagioni,Diane T",26,31,2.246,3.126,15.4,42.3,11.5,15.4,1
BUS,202,INTRO TO MANAGERIAL ACCOUNTING,"Biagioni,Diane T",12,15,2.417,3.275,8.3,50,25,8.3,0
BUS,202,INTRO TO MANAGERIAL ACCOUNTING,"Biagioni,Diane T",28,33,2.714,3.457,21.4,39.3,32.1,3.6,4
BUS,202,INTRO TO MANAGERIAL ACCOUNTING,"Biagioni,Diane T",30,34,2.787,3.46,26.7,30,40,0,0
BUS,202,INTRO TO MANAGERIAL ACCOUNTING,"Biagioni,Diane T",33,36,2.948,3.509,30.3,42.4,18.2,9.1,1
BUS,202,INTRO TO MANAGERIAL ACCOUNTING,"Biagioni,Diane T",35,35,2.729,3.387,17.1,54.3,17.1,11.4,0
BUS,202,INTRO TO MANAGERIAL ACCOUNTING,"Biagioni,Diane T",28,29,2.846,3.395,32.1,32.1,28.6,3.6,0
BUS,202,INTRO TO MANAGERIAL ACCOUNTING,"Biagioni,Diane T",35,41,2.866,3.449,25.7,51.4,8.6,11.4,0
BUS,202,INTRO TO MANAGERIAL ACCOUNTING,"Biagioni,Diane T",27,29,2.952,3.404,40.7,18.5,37,3.7,2
BUS,205,INTRO TO FINANCL ACCTG-HONORS,"Pacelli,Joseph",45,51,3.509,3.799,51.1,46.7,2.2,0,0
BUS,205,INTRO TO FINANCL ACCTG-HONORS,"Pacelli,Joseph",44,53,3.495,3.758,52.3,47.7,0,0,0
BUS,205,INTRO TO FINANCL ACCTG-HONORS,"Pacelli,Joseph",44,51,3.434,3.72,50,45.5,4.5,0,1
BUS,310,MGMT DECISIONS & FINANCL RPTG,"Waters II,John Milbourne",54,58,3.454,3.439,44.4,53.7,1.9,0,1
BUS,310,MGMT DECISIONS & FINANCL RPTG,"Vorst,Patrick Johannes",55,59,3.02,3.31,20,63.6,16.4,0,1
BUS,310,MGMT DECISIONS & FINANCL RPTG,"Waters II,John Milbourne",53,58,3.355,3.322,34,64.2,1.9,0,1
BUS,310,MGMT DECISIONS & FINANCL RPTG,"Vorst,Patrick Johannes",34,48,2.838,3.246,20.6,47.1,32.4,0,3
BUS,310,MGMT DECISIONS & FINANCL RPTG,"Vorst,Patrick Johannes",38,48,2.863,3.147,21.1,50,23.7,0,5
BUS,310,MGMT DECISIONS & FINANCL RPTG,"Morgan,Anita R",58,66,3.288,3.478,36.2,56.9,6.9,0,2
BUS,310,MGMT DECISIONS & FINANCL RPTG,"Vorst,Patrick Johannes",43,49,3.13,3.376,32.6,51.2,14,0,2
BUS,311,INTERMEDIATE ACCOUNTING I,"Josefy,Bree",38,44,3.084,3.435,36.8,42.1,18.4,2.6,2
BUS,311,INTERMEDIATE ACCOUNTING I,"Josefy,Bree",39,42,3.069,3.388,38.5,41,15.4,0,0
BUS,311,INTERMEDIATE ACCOUNTING I,"Josefy,Bree",15,20,2.54,3.132,13.3,53.3,13.3,20,1
BUS,311,INTERMEDIATE ACCOUNTING I,"Morgan,Anita R",36,43,3.153,3.421,47.2,33.3,19.4,0,7
BUS,312,INTERMEDIATE ACCOUNTING II,"McMullin,Jeff Lawrence",53,53,2.972,3.456,28.3,43.4,28.3,0,0
BUS,312,INTERMEDIATE ACCOUNTING II,"Young,Donald Robert",48,55,2.994,3.462,27.1,50,20.8,0,2
BUS,312,INTERMEDIATE ACCOUNTING II,"McMullin,Jeff Lawrence",51,54,3.106,3.534,29.4,52.9,17.6,0,1
BUS,312,INTERMEDIATE ACCOUNTING II,"Young,Donald Robert",49,54,3.069,3.48,26.5,55.1,18.4,0,1
BUS,312,INTERMEDIATE ACCOUNTING II,"McMullin,Jeff Lawrence",47,54,2.866,3.386,19.1,55.3,25.5,0,3
BUS,312,INTERMEDIATE ACCOUNTING II,"Young,Donald Robert",47,53,2.823,3.403,21.3,44.7,31.9,0,1
BUS,325,COST ACCOUNTING,"Callahan,Brian Patrick",48,54,3.129,3.49,33.3,50,16.7,0,2
BUS,325,COST ACCOUNTING,"Callahan,Brian Patrick",40,48,2.983,3.355,15,67.5,17.5,0,2
BUS,325,COST ACCOUNTING,"Drnevich,Dawn",22,26,3.018,3.404,27.3,50,22.7,0,3
BUS,325,COST ACCOUNTING,"Drnevich,Dawn",44,51,2.916,3.346,15.9,61.4,20.5,2.3,1
BUS,325,COST ACCOUNTING,"Callahan,Brian Patrick",39,53,3.028,3.435,20.5,64.1,15.4,0,9
BUS,329,TAXES AND DECISION MAKING,"Schwab,Casey Martin",38,44,2.832,3.516,13.2,60.5,21.1,5.3,1
BUS,329,TAXES AND DECISION MAKING,"Stomberg,Bridget Marie",8,14,2.675,3.24,0,87.5,0,12.5,3
BUS,329,TAXES AND DECISION MAKING,"Metz,Katie",38,43,2.729,3.415,28.9,28.9,34.2,2.6,2
BUS,329,TAXES AND DECISION MAKING,"Drnevich,Dawn",36,45,2.9,3.43,33.3,33.3,33.3,0,2
BUS,329,TAXES AND DECISION MAKING,"Schwab,Casey Martin",39,42,2.646,3.482,23.1,35.9,33.3,2.6,0
BUS,329,TAXES AND DECISION MAKING,"Stomberg,Bridget Marie",35,41,2.6,3.393,14.3,40,37.1,8.6,1
BUS,329,TAXES AND DECISION MAKING,"Stomberg,Bridget Marie",37,43,2.935,3.431,16.2,64.9,13.5,5.4,1
BUS,337,ACCOUNTING INFORMATION SYSTEMS,"Li,Jie",42,45,3.65,3.572,71.4,28.6,0,0,0
BUS,337,ACCOUNTING INFORMATION SYSTEMS,"Dennis,Joshua Scott",32,35,3.563,3.434,56.3,43.8,0,0,0
BUS,337,ACCOUNTING INFORMATION SYSTEMS,"Li,Jie",36,39,3.494,3.534,61.1,30.6,8.3,0,1
BUS,337,ACCOUNTING INFORMATION SYSTEMS,"Dennis,Joshua Scott",38,41,3.587,3.61,65.8,34.2,0,0,0
BUS,337,ACCOUNTING INFORMATION SYSTEMS,"Dennis,Joshua Scott",38,44,3.574,3.475,60.5,39.5,0,0,0
BUS,337,ACCOUNTING INFORMATION SYSTEMS,"Cheng,Xiaoye",15,18,3.58,3.198,73.3,20,0,6.7,1
BUS,422,ADV FINANCIAL ACCOUNTING I,"Astill,Andrea",11,15,3.327,3.553,45.5,45.5,0,9.1,0
BUS,422,ADV FINANCIAL ACCOUNTING I,"Astill,Andrea",24,28,3.213,3.505,41.7,41.7,16.7,0,0
BUS,424,AUDITING & ASSURANCE SERVICES,"Morgan,Anita R",39,45,3.141,3.507,30.8,59,7.7,2.6,1
BUS,424,AUDITING & ASSURANCE SERVICES,"Schroeder,Joe H",30,35,3.207,3.511,26.7,63.3,10,0,1
