Enrollment Cnt,Course Control Nbr,Instructor Name,Average Grade,Course Subject Short Nm,Course Number,Grade Type Desc,Course Title Nm
3,26715,Margi Wald; Stephen Rightmire,,College Writing Programs,W9,Non-Letter Grade,Eng As A Sec Lang
16,26720,Gregory Friedman; Margi Wald,,College Writing Programs,W9,Non-Letter Grade,Eng As A Sec Lang
3,26720,Gregory Friedman; Margi Wald,,College Writing Programs,W9,Non-Letter Grade,Eng As A Sec Lang
13,26725,Chisako Asakawa; Margi Wald,4,College Writing Programs,9A,Letter Grade,Esp Acad Research
1,26725,Chisako Asakawa; Margi Wald,3,College Writing Programs,9A,Letter Grade,Esp Acad Research
1,26725,Chisako Asakawa; Margi Wald,,College Writing Programs,9A,Non-Letter Grade,Esp Acad Research
1,26725,Chisako Asakawa; Margi Wald,,College Writing Programs,9A,Non-Letter Grade,Esp Acad Research
5,26730,David Skolnick; Margi Wald,4,College Writing Programs,9B,Letter Grade,Esp Acad Vocab
4,26730,David Skolnick; Margi Wald,3.3,College Writing Programs,9B,Letter Grade,Esp Acad Vocab
2,26730,David Skolnick; Margi Wald,3,College Writing Programs,9B,Letter Grade,Esp Acad Vocab
1,26730,David Skolnick; Margi Wald,2,College Writing Programs,9B,Letter Grade,Esp Acad Vocab
4,26730,David Skolnick; Margi Wald,,College Writing Programs,9B,Non-Letter Grade,Esp Acad Vocab
2,26735,Joyce Podevyn; Margi Wald,4,College Writing Programs,9C,Letter Grade,Esp Acad Writing
5,26735,Joyce Podevyn; Margi Wald,3.7,College Writing Programs,9C,Letter Grade,Esp Acad Writing
2,26735,Joyce Podevyn; Margi Wald,3,College Writing Programs,9C,Letter Grade,Esp Acad Writing
2,26735,Joyce Podevyn; Margi Wald,,College Writing Programs,9C,Non-Letter Grade,Esp Acad Writing
1,26735,Joyce Podevyn; Margi Wald,,College Writing Programs,9C,Non-Letter Grade,Esp Acad Writing
6,26740,Janet Christensen; Margi Wald,4,College Writing Programs,9C,Letter Grade,Esp Acad Writing
5,26740,Janet Christensen; Margi Wald,3.7,College Writing Programs,9C,Letter Grade,Esp Acad Writing
1,26740,Janet Christensen; Margi Wald,3.3,College Writing Programs,9C,Letter Grade,Esp Acad Writing
3,26740,Janet Christensen; Margi Wald,3,College Writing Programs,9C,Letter Grade,Esp Acad Writing
1,26740,Janet Christensen; Margi Wald,2,College Writing Programs,9C,Letter Grade,Esp Acad Writing
2,26740,Janet Christensen; Margi Wald,,College Writing Programs,9C,Non-Letter Grade,Esp Acad Writing
1,26745,David Wiese; Margi Wald,4,College Writing Programs,9C,Letter Grade,Esp Acad Writing
6,26745,David Wiese; Margi Wald,4,College Writing Programs,9C,Letter Grade,Esp Acad Writing
7,26745,David Wiese; Margi Wald,3.7,College Writing Programs,9C,Letter Grade,Esp Acad Writing
2,26745,David Wiese; Margi Wald,3,College Writing Programs,9C,Letter Grade,Esp Acad Writing
1,26745,David Wiese; Margi Wald,0,College Writing Programs,9C,Letter Grade,Esp Acad Writing
1,26745,David Wiese; Margi Wald,,College Writing Programs,9C,Non-Letter Grade,Esp Acad Writing
2,26750,Jason Sofianos; Margi Wald,4,College Writing Programs,9C,Letter Grade,Esp Acad Writing
5,26750,Jason Sofianos; Margi Wald,4,College Writing Programs,9C,Letter Grade,Esp Acad Writing
5,26750,Jason Sofianos; Margi Wald,3.7,College Writing Programs,9C,Letter Grade,Esp Acad Writing
5,26750,Jason Sofianos; Margi Wald,3.3,College Writing Programs,9C,Letter Grade,Esp Acad Writing
1,26750,Jason Sofianos; Margi Wald,0,College Writing Programs,9C,Letter Grade,Esp Acad Writing
1,26750,Jason Sofianos; Margi Wald,,College Writing Programs,9C,Non-Letter Grade,Esp Acad Writing
3,26755,David Frasca; Margi Wald,4,College Writing Programs,9D,Letter Grade,Esp Broadwy Musical
